store_location_key,product_key,trans_dt,sales,units,trans_key
9807,1E+15,10/6/15,458.72,1,2.0867E+24
1396,1E+15,4/25/15,65.47,1,6.02345E+25
1396,1E+15,12/2/15,0,1,6.25387E+25
1396,6700000174,6/27/15,3.54,1,6.09088E+25
1396,77105860235,10/25/15,4.97,1,6.21497E+25
1396,77105810473,9/25/15,6.75,1,6.18456E+25
1396,1E+15,6/17/15,0,1,6.07991E+25
1396,1E+15,8/26/15,0,1,6.15252E+25
1396,1E+15,1/25/16,1.78,1,6.3057E+25
4823,1E+15,1/28/16,3.42,1,4.04255E+24
1396,1E+15,7/20/15,0,1,6.11365E+25
1396,77141200003,8/19/15,4.24,1,6.1456E+25
1396,1E+15,9/29/15,7.32,1,6.1872E+25
1396,77105880035,5/3/15,1.58,1,6.03183E+25
1396,6490007069,11/17/15,1.94,1,6.23785E+25
4823,1E+15,4/6/15,86.21,1,2.80165E+24
1396,7339000016,10/29/15,6.02,2,6.21863E+25
1396,1E+15,10/13/15,0,1,6.20175E+25
1396,1E+15,8/17/15,57.24,1,6.14328E+25
9604,1E+15,12/7/15,0,1,6.7196E+24
1396,77105880163,12/18/15,17.05,2,6.27055E+25
1396,1E+15,7/27/15,49.57,1,6.12112E+25
1396,1111126727,5/12/15,8.53,1,6.04251E+25
9604,1E+15,8/24/15,9.77,1,6.3805E+24
1396,1E+15,4/2/15,15.81,1,5.99832E+25
1396,1E+15,1/11/16,0,1,6.2909E+24
1396,1E+15,5/12/15,84.25,1,6.04289E+25
1396,1E+15,6/12/15,72.55,1,6.07562E+25
4823,1E+15,12/3/15,8.31,1,3.83155E+24
9604,1E+15,8/20/15,24.97,1,6.3758E+24
9604,1E+15,12/28/15,0,1,6.7953E+24
4823,1E+15,11/23/15,0,1,3.78755E+24
9604,1E+15,12/18/15,0,1,6.7636E+23
1396,1E+15,10/30/15,0,1,6.21976E+25
1396,77105810658,5/19/15,49.82,1,6.04958E+25
1396,6700000464,8/17/15,4.97,1,6.14216E+25
9807,7124919647,8/14/15,14.22,1,1.8943E+24
4823,6900001425,7/29/15,3.52,2,3.30275E+24
1396,1E+15,8/22/15,49.96,1,6.14888E+25
9807,77105811256,12/23/15,15.11,1,2.3778E+24
9604,1E+15,12/8/15,0,1,6.7225E+23
4823,5600000602,4/17/15,1.76,1,2.85395E+24
1396,1E+15,12/14/15,45.76,1,6.26515E+25
9807,77105810641,10/21/15,12.98,1,2.14E+24
1396,1E+15,10/28/15,0,1,6.21826E+25
1396,1E+15,8/18/15,15.36,1,6.14426E+25
4823,5675732080,11/17/15,2.65,1,3.75975E+24
4823,77105810775,7/10/15,18.67,1,3.22835E+24
9807,1E+15,11/18/15,40,1,2.2474E+24
4823,1E+15,5/22/15,19.08,1,3.00795E+24
4823,1E+15,4/28/15,34,1,2.89675E+24
4823,1E+15,8/6/15,65.74,1,3.33515E+24
4823,3746601828,4/2/15,28.44,2,2.78675E+23
1396,5980000021,7/6/15,3.19,1,6.09871E+25
9604,1E+15,7/28/15,8.9,1,6.3286E+23
4823,1E+15,5/5/15,0,2,2.92695E+24
9604,1E+15,1/19/16,0,1,6.8751E+24
1396,1E+15,5/6/15,7.32,1,6.03559E+24
1396,1E+15,8/21/15,0,1,6.14819E+25
1396,6700000174,1/23/16,4.43,1,6.30435E+25
1396,1E+15,4/28/15,8.88,1,6.02672E+25
4823,1E+15,7/24/15,0,1,3.28685E+24
1396,1E+15,11/27/15,0,1,6.24903E+25
9807,36382452450,4/22/15,10.66,1,1.499E+23
1396,77105880035,4/20/15,1.58,1,6.01768E+25
9604,1E+15,12/10/15,0,1,6.7361E+24
9604,1E+15,10/27/15,0,1,6.5329E+23
1396,1E+15,8/14/15,0,1,6.13998E+25
4823,1E+15,6/18/15,232.38,3,3.12635E+23
9807,6210700502,8/17/15,23.12,1,1.8991E+24
9604,1E+15,11/20/15,0,1,6.6536E+24
4823,1E+15,12/22/15,0,1,3.91025E+24
9604,1E+15,12/4/15,0,1,6.7133E+24
1396,1E+15,8/14/15,7.9,1,6.13959E+25
1396,1E+15,7/21/15,91.65,1,6.1155E+25
4823,5675732080,11/4/15,2.65,1,3.71295E+24
4823,1E+15,11/27/15,0,1,3.80585E+23
1396,1E+15,10/27/15,0,1,6.21726E+25
1396,77105880060,8/24/15,7.1,1,6.1501E+25
9604,1E+15,1/4/16,0,1,6.8176E+24
1396,1E+15,1/8/16,0,1,6.2897E+25
9807,6202000541,12/10/15,3.36,1,2.3309E+24
4823,1E+15,8/6/15,19.86,1,3.33775E+24
9604,1E+15,12/14/15,0,1,6.7468E+24
9807,83215400105,12/1/15,42.72,1,2.2922E+24
1396,1E+15,12/16/15,33.27,1,6.26761E+25
1396,1E+15,5/4/15,21.31,3,6.03262E+25
1396,1E+15,5/9/15,0,1,6.03997E+25
9604,1E+15,1/8/16,0,1,6.8376E+24
1396,1E+15,8/7/15,0,1,6.13218E+24
1396,5847811043,8/21/15,12.44,1,6.14845E+25
1396,1E+15,5/12/15,27.71,1,6.04329E+25
4823,5660082523,6/19/15,2.3,1,3.13575E+24
1396,1E+15,4/1/15,158.31,1,5.99741E+25
1396,1E+15,10/10/15,12.73,1,6.20055E+25
1396,1E+15,8/28/15,0,1,6.15512E+25
4823,1E+15,8/5/15,8.24,1,3.32965E+24
1396,1E+15,6/30/15,375.26,1,6.09312E+25
9604,1E+15,12/18/15,8.9,1,6.7641E+23
9604,1E+15,12/5/15,0,1,6.7141E+24
1396,1E+15,5/29/15,71.47,1,6.06063E+24
4823,1E+15,12/4/15,0,1,3.83575E+23
1396,1E+15,4/4/15,8.88,1,6.00011E+25
1396,6700000487,12/7/15,6.21,1,6.25794E+25
9604,1E+15,1/4/16,0,1,6.8176E+24
4823,1E+15,8/14/15,39.82,1,3.37145E+24
1396,5849642244,8/4/15,3.19,1,6.12811E+25
9604,1E+15,11/29/15,0,1,6.6856E+24
1396,6210700448,8/28/15,23.12,1,6.15495E+25
1396,1E+15,6/28/15,41.03,1,6.09162E+25
1396,1E+15,8/21/15,0,1,6.14814E+25
1396,1E+15,4/16/15,164.67,1,6.01368E+25
4823,1E+15,10/21/15,0,1,3.64385E+23
4823,1E+15,9/18/15,0,1,3.50995E+24
9604,1E+15,12/21/15,8.9,1,6.7708E+23
4823,6454131414,7/21/15,18.67,1,3.26815E+24
4823,1E+15,6/18/15,70.88,1,3.13135E+24
9604,1E+15,12/23/15,8.9,1,6.7818E+24
1396,77105890006,10/25/15,10.64,2,6.21497E+25
1396,77105880124,9/6/15,1.76,1,6.16365E+25
4823,77831411001,12/15/15,49.82,1,3.87535E+24
4823,6210790257,11/2/15,33.8,1,3.70025E+24
1396,1E+15,8/17/15,0,1,6.14319E+25
9604,1E+15,12/10/15,0,1,6.7348E+24
1396,6210708552,4/21/15,32.02,1,6.01879E+25
9807,83215400004,3/31/15,158.42,1,1.4265E+24
4823,6900005261,6/16/15,8.86,2,3.11675E+24
9604,1E+15,12/22/15,0,1,6.7793E+24
1396,1E+15,4/25/15,27.04,1,6.02366E+25
1396,1E+15,6/26/15,0,1,6.09014E+25
9807,1E+15,7/10/15,21.89,1,1.7824E+24
1396,1E+15,1/7/16,7.8,1,6.2882E+25
1396,1E+15,6/9/15,158.14,4,6.07223E+25
1396,1E+15,8/18/15,0,1,6.14468E+25
1396,1E+15,8/29/15,0,1,6.15556E+25
4823,77105810382,10/2/15,12.09,1,3.57355E+23
1396,1E+15,10/2/15,0,1,6.19154E+25
1396,72047372528,12/15/15,10.66,1,6.26579E+25
1396,1E+15,6/17/15,31.97,1,6.08087E+25
1396,1E+15,5/15/15,0,1,6.04621E+25
9807,1E+15,11/20/15,6.8,1,2.2531E+23
4823,1E+15,12/17/15,14.19,1,3.88985E+24
1396,1E+15,8/18/15,6.85,1,6.14376E+25
9604,1E+15,10/28/15,8.9,1,6.5436E+24
1396,1E+15,5/8/15,0,1,6.03964E+25
1396,6120008443,7/6/15,3.36,1,6.0986E+25
1396,77105811194,1/29/16,4.97,1,6.31055E+25
9604,1E+15,12/3/15,0,1,6.7088E+24
9807,1E+15,4/10/15,19.81,3,1.4542E+24
1396,1E+15,6/5/15,7.99,1,6.06869E+25
1396,6700000185,4/7/15,4.61,1,6.00259E+25
4823,1E+15,8/7/15,10.98,1,3.34125E+24
9604,1E+15,12/10/15,0,1,6.7353E+24
1396,1E+15,6/26/15,87.2,1,6.08991E+25
1396,5960006063,9/20/15,4.97,1,6.17759E+25
1396,1E+15,8/7/15,0,1,6.13303E+25
9807,77105840022,7/13/15,19.56,1,1.7844E+23
1396,6700000174,3/31/15,3.54,1,5.99578E+25
1396,5980000060,6/16/15,3.19,1,6.07923E+25
4823,6900014722,11/26/15,20.24,3,3.80435E+24
1396,1E+15,8/6/15,0,1,6.13167E+25
4823,1E+15,7/29/15,0,1,3.30875E+24
1396,1E+15,1/13/16,11.3,1,6.2936E+25
1396,1E+15,1/3/16,378.52,1,6.2829E+25
1396,1E+15,12/18/15,1.76,1,6.26996E+25
9604,1E+15,12/22/15,0,1,6.7757E+23
1396,1E+15,12/21/15,6.21,1,6.27175E+24
1396,6454130052,5/26/15,34.69,1,6.05762E+25
9807,1E+15,8/21/15,148.19,1,1.9188E+24
1396,1E+15,10/14/15,0,1,6.20395E+25
9604,1E+15,10/7/15,4.9,1,6.4761E+24
1396,1E+15,9/4/15,25.79,1,6.16201E+25
9604,1E+15,10/6/15,8.9,1,6.4747E+24
9807,1E+15,4/22/15,91.15,3,1.4991E+23
1396,1E+15,11/27/15,0,1,6.24925E+25
1396,6800001233,5/22/15,3.19,1,6.05394E+25
1396,77105880035,11/26/15,1.76,1,6.24791E+25
9807,77105840349,9/23/15,5.86,1,2.032E+23
1396,1E+15,8/16/15,61.69,1,6.14158E+25
1396,1E+15,10/5/15,66.93,1,6.19381E+25
9807,1E+15,10/21/15,80.79,1,2.1397E+24
1396,1E+15,12/30/15,1.76,1,6.28008E+25
4823,1E+15,8/7/15,0,1,3.33935E+23
9604,1E+15,11/12/15,0,1,6.6159E+24
1396,1E+15,6/4/15,24.65,1,6.06746E+25
1396,6700000490,6/1/15,5.32,1,6.06271E+24
9604,1E+15,12/15/15,0,1,6.7539E+24
9807,1E+15,1/12/16,22.07,1,2.4276E+23
9604,1E+15,11/30/15,0,1,6.6889E+24
4823,77105810775,8/14/15,18.67,1,3.37125E+24
1396,6081506201,10/16/15,26.68,1,6.20664E+25
4823,77105880051,10/14/15,2.83,1,3.61505E+24
4823,1E+15,10/14/15,0,1,3.61465E+24
1396,1E+15,5/26/15,14.93,1,6.05743E+25
9604,1E+15,1/18/16,0,1,6.8691E+24
4823,1E+15,8/25/15,0,1,3.41115E+24
9604,1E+15,11/30/15,0,1,6.6906E+24
9807,1E+15,12/18/15,44.5,1,2.3611E+23
9604,1E+15,11/21/15,0,1,6.6546E+23
4823,1E+15,12/15/15,0,1,3.87775E+24
1396,5960006060,6/4/15,4.97,1,6.06772E+25
4823,1E+15,12/10/15,0,1,3.86105E+24
4823,1E+15,8/13/15,8.88,1,3.36565E+24
1396,1E+15,7/20/15,3.54,1,6.11368E+25
1396,1E+15,10/3/15,0,1,6.19265E+25
9604,1E+15,12/10/15,0,1,6.7311E+23
1396,77105880035,1/12/16,1.76,1,6.29255E+25
9604,1E+15,11/30/15,0,1,6.6873E+23
1396,1E+15,4/27/15,40.94,1,6.02495E+25
1396,6700000465,5/4/15,4.97,1,6.03384E+25
9807,1E+15,11/2/15,8.21,1,2.1891E+24
1396,1E+15,10/27/15,0,1,6.21665E+25
4823,1E+15,8/21/15,21.56,1,3.40125E+24
1396,77105880045,10/12/15,3.19,1,6.20105E+25
9807,1E+15,9/25/15,0,1,2.0453E+24
1396,1E+15,6/5/15,0,1,6.06804E+24
1396,1E+15,8/8/15,0,1,6.13354E+25
1396,6880017012,7/28/15,11.2,1,6.12154E+24
1396,5660082502,5/5/15,3.19,1,6.03425E+25
9604,1E+15,11/12/15,0,1,6.6111E+23
9604,77105840078,8/27/15,1.57,1,6.3882E+23
4823,1E+15,4/14/15,14.22,1,2.83255E+24
9604,1E+15,12/15/15,0,1,6.7508E+24
1396,5960006060,7/30/15,4.97,1,6.12411E+24
9604,1E+15,11/16/15,0,1,6.6299E+24
1396,1E+15,12/22/15,16.2,1,6.27432E+25
4823,1E+15,12/28/15,0,1,3.92455E+24
1396,1E+15,10/23/15,0,1,6.21286E+25
1396,1E+15,7/14/15,182.77,1,6.10725E+25
1396,1E+15,4/3/15,0,1,5.99961E+25
4823,1E+15,5/27/15,188.16,3,3.02415E+24
1396,38290320144,10/4/15,65.84,1,6.19334E+25
4823,1E+15,4/24/15,183.14,2,2.88475E+24
1396,5610000542,6/8/15,44.48,1,6.07051E+25
1396,5849689013,1/21/16,3.36,1,6.30141E+24
9604,1E+15,12/8/15,0,1,6.7216E+23
1396,77105880035,10/23/15,1.76,1,6.21365E+25
9807,77105840081,9/14/15,12.98,1,1.9971E+24
1396,1E+15,5/7/15,5.73,1,6.03802E+25
9807,1E+15,10/29/15,60.84,1,2.1756E+24
1396,1E+15,12/22/15,0,1,6.274E+25
9807,5621932410,5/13/15,30.24,1,1.5807E+24
9604,1E+15,11/23/15,0,1,6.6606E+24
1396,1E+15,5/5/15,0,3,6.03502E+25
1396,1E+15,4/10/15,0,1,6.00704E+25
9807,6394610162,5/6/15,9.93,2,1.5564E+24
1396,1E+15,10/30/15,0,1,6.21966E+25
9604,1E+15,11/20/15,0,1,6.6529E+24
1396,1E+15,10/30/15,38.96,1,6.21955E+25
4823,1E+15,1/15/16,0,1,3.99305E+24
1396,1E+15,9/4/15,0,1,6.16197E+25
9604,1E+15,11/20/15,0,1,6.6499E+23
1396,77141200003,10/14/15,4.24,1,6.20297E+25
4823,6900001425,5/5/15,8.81,5,2.92825E+24
4823,1E+15,4/28/15,27.29,1,2.89585E+24
1396,1E+15,11/25/15,8.01,1,6.24603E+25
1396,77105810425,9/9/15,8.53,1,6.16642E+25
1396,1E+15,9/17/15,3.76,1,6.17473E+25
4823,1E+15,8/7/15,8.47,1,3.33865E+23
9807,1E+15,1/4/16,6.39,1,2.3966E+24
1396,5980000060,5/27/15,3.19,1,6.05833E+25
4823,77105880017,6/11/15,1.94,1,3.09975E+24
1396,1E+15,4/24/15,0,1,6.02231E+25
1396,1E+15,7/3/15,23.1,2,6.09585E+24
4823,6360166274,12/22/15,42.68,2,3.90715E+24
1396,6988691010,6/24/15,32.02,1,6.08703E+24
1396,5770021328,1/18/16,3.19,1,6.2985E+25
1396,1E+15,10/11/15,0,1,6.20066E+25
1396,1E+15,6/5/15,0,1,6.06806E+24
1396,6260014372,9/10/15,22.23,1,6.16732E+25
4823,1E+15,6/17/15,0,2,3.12065E+24
1396,6349108729,9/30/15,30.26,2,6.18855E+25
1396,5980000021,10/25/15,3.36,1,6.21483E+25
1396,4589305989,5/5/15,11.2,1,6.0351E+25
1396,1E+15,5/1/15,3.52,2,6.03013E+24
1396,77105810775,6/11/15,20.45,1,6.07424E+25
9807,1E+15,5/19/15,44.66,1,1.5962E+24
1396,6800001233,4/17/15,3.19,1,6.0151E+25
1396,1E+15,6/22/15,72.55,1,6.08432E+24
4823,1E+15,10/5/15,0,1,3.58055E+24
9807,1E+15,8/27/15,12.03,1,1.941E+24
4823,6900000425,11/6/15,1.94,1,3.72395E+24
9807,83215400105,6/15/15,42.72,1,1.692E+23
9807,77105810092,10/23/15,13.87,1,2.1497E+23
4823,1E+15,8/7/15,0,1,3.34365E+24
9604,1E+15,12/28/15,0,1,6.7923E+23
9604,1E+15,12/29/15,8.9,1,6.7971E+24
4823,6260013310,6/12/15,7.99,1,3.10635E+24
9604,1E+15,11/20/15,0,1,6.6536E+24
9604,1E+15,10/27/15,8.9,1,6.5357E+24
1396,1E+15,4/15/15,46.74,1,6.01217E+25
9604,1E+15,12/10/15,0,1,6.7328E+24
4823,77105880051,11/17/15,2.83,1,3.75995E+24
4823,6900001425,11/3/15,13.58,7,3.70985E+24
1396,1E+15,11/25/15,1.78,1,6.24588E+25
1396,77105810007,10/20/15,6.75,1,6.20938E+25
1396,1E+15,6/5/15,0,1,6.06884E+25
1396,77105880046,6/24/15,5.3,2,6.087E+24
4823,1E+15,9/24/15,0,1,3.53525E+24
4823,6900005226,7/28/15,4.43,1,3.29875E+24
9604,1E+15,12/8/15,0,1,6.7226E+24
1396,77105880051,4/27/15,2.47,1,6.02599E+25
9807,1E+15,8/13/15,77.38,1,1.8898E+24
9604,1E+15,12/24/15,7.51,1,6.7846E+23
1396,6410085266,11/10/15,2.47,1,6.23065E+25
1396,1E+15,7/3/15,0,1,6.09705E+25
9604,1E+15,12/15/15,0,1,6.7508E+24
1396,6120008443,12/14/15,3.54,1,6.26461E+25
4823,77105810398,12/29/15,9.77,1,3.92965E+24
9604,1E+15,11/9/15,0,1,6.5901E+24
9807,5770062860,12/15/15,3.01,1,2.3463E+24
1396,1E+15,6/12/15,0,1,6.07517E+24
1396,1E+15,7/3/15,0,1,6.09579E+24
1396,1E+15,12/29/15,0,1,6.2787E+25
1396,5960006059,11/21/15,5.86,1,6.24202E+25
1396,77141200002,4/14/15,2.55,1,6.01072E+25
1396,1E+15,8/7/15,0,1,6.13241E+25
4823,1E+15,10/8/15,0,1,3.59855E+24
1396,1E+15,4/3/15,0,1,5.99942E+25
1396,77105880035,4/13/15,3.17,2,6.00964E+25
4823,1E+15,11/12/15,0,1,3.74235E+24
1396,77105880049,5/20/15,2.47,1,6.05148E+25
9807,1E+15,7/30/15,-6.16,-1,1.849E+24
1396,1E+15,11/13/15,0,1,6.23388E+24
9604,1E+15,11/10/15,0,1,6.5949E+23
9604,1E+15,11/29/15,0,1,6.6856E+24
4823,1E+15,7/28/15,0,1,3.29775E+24
4823,1E+15,10/23/15,3.54,1,3.65895E+24
1396,1E+15,10/10/15,0,1,6.20035E+25
9807,1E+15,8/25/15,44.5,1,1.9271E+24
9807,1E+15,4/17/15,13.21,1,1.483E+24
4823,1125000001,5/5/15,4.43,1,2.92525E+24
4823,77105880035,8/24/15,1.23,1,3.40705E+24
4823,1E+15,5/8/15,0,1,2.94645E+23
1396,1E+15,8/27/15,48.29,1,6.15407E+25
1396,1E+15,10/9/15,0,1,6.19996E+25
1396,6800001229,5/22/15,3.19,1,6.05394E+25
1396,1E+15,8/24/15,24.53,1,6.15039E+25
9604,1E+15,12/14/15,0,1,6.7484E+24
1396,5770062252,9/4/15,3.19,1,6.16147E+24
1396,1E+15,11/26/15,40.6,1,6.24723E+25
9604,1E+15,11/24/15,0,1,6.6654E+24
4823,6210700425,11/2/15,27.57,1,3.70045E+24
1396,1E+15,12/9/15,0,1,6.2603E+25
1396,1E+15,8/13/15,10.66,1,6.13853E+25
1396,1E+15,11/20/15,0,1,6.24158E+25
1396,77105810506,11/28/15,10.66,1,6.24957E+25
9604,1E+15,12/16/15,5.48,1,6.7562E+23
4823,1E+15,12/1/15,116.07,1,3.82065E+24
9604,1E+15,1/4/16,0,1,6.8176E+24
9807,83215400004,4/1/15,158.42,1,1.4307E+24
4823,1E+15,12/23/15,46.17,1,3.91725E+24
4823,1E+15,4/23/15,0,1,2.87695E+24
9807,1E+15,11/30/15,19.26,1,2.2862E+24
1396,1E+15,10/21/15,23.12,1,6.21081E+25
1396,1E+15,8/30/15,0,1,6.15607E+25
9604,1E+15,12/30/15,0,1,6.8043E+24
9604,1E+15,11/10/15,0,1,6.5981E+24
9604,1E+15,11/20/15,0,1,6.6499E+23
9604,1E+15,12/24/15,0,1,6.7851E+24
9807,83215400001,12/21/15,158.42,1,2.3688E+24
9807,1E+15,10/9/15,0,1,2.0997E+24
4823,1E+15,4/24/15,0,1,2.88325E+24
1396,1E+15,11/2/15,15.95,1,6.22253E+25
9604,1E+15,4/27/15,8.9,1,6.163E+24
9604,1E+15,1/8/16,0,1,6.8361E+23
9807,6988692353,9/11/15,48.04,1,1.9915E+24
1396,5770022809,9/29/15,1.71,1,6.18789E+25
9807,6260006159,9/11/15,13.33,1,1.99E+23
1396,1E+15,4/14/15,7.32,1,6.01056E+25
9604,1E+15,1/14/16,8.9,1,6.8596E+24
9807,77105840017,4/28/15,5.86,1,1.5203E+24
9807,1E+15,8/21/15,11.09,1,1.9169E+23
1396,5770022565,9/23/15,4.97,1,6.18083E+25
1396,77105880049,5/12/15,2.47,1,6.04343E+25
9604,1E+15,11/10/15,0,1,6.5981E+24
1396,1E+15,9/1/15,0,1,6.1585E+25
1396,1E+15,1/20/16,0,1,6.3002E+24
9604,1E+15,1/4/16,0,1,6.8176E+24
1396,1E+15,4/18/15,0,2,6.01614E+25
1396,1E+15,9/10/15,0,1,6.16689E+24
1396,1E+15,4/13/15,0,1,6.00936E+25
9604,1E+15,12/7/15,8.9,1,6.7176E+23
1396,6120008443,7/14/15,3.36,1,6.10708E+24
4823,5660082523,9/9/15,2.3,1,3.47025E+24
4823,5980000003,1/20/16,3.01,1,4.00865E+23
1396,1E+15,5/6/15,0,5,6.03661E+25
4823,1E+15,12/22/15,61.73,1,3.90725E+24
1396,1E+15,8/21/15,0,1,6.14797E+25
1396,1E+15,6/4/15,46.89,2,6.06725E+25
4823,6800000228,5/25/15,5.66,2,3.01305E+24
1396,1E+15,10/24/15,0,1,6.21426E+25
9604,1E+15,11/30/15,0,1,6.6889E+24
9807,77105840349,12/1/15,6.75,1,2.2932E+24
4823,1E+15,12/10/15,52.06,1,3.86075E+24
1396,77917016590,9/19/15,40.92,1,6.17715E+25
4823,1E+15,8/6/15,67.78,1,3.33605E+24
1396,1E+15,4/16/15,11.55,1,6.0137E+25
1396,1E+15,5/19/15,52.12,2,6.04998E+25
1396,1E+15,11/13/15,7.32,1,6.23448E+25
9807,77105810783,9/10/15,34.69,1,1.9861E+23
4823,1E+15,1/7/16,6.64,1,3.96055E+24
9604,1E+15,1/18/16,0,1,6.8691E+24
1396,1E+15,1/8/16,12.12,1,6.2894E+25
9604,1E+15,11/30/15,0,1,6.6906E+24
1396,1E+15,5/2/15,0,4,6.03169E+25
1396,62233723030,1/19/16,31.13,1,6.29976E+25
1396,77105880035,9/15/15,4.75,3,6.17257E+25
1396,1E+15,4/27/15,44.96,1,6.02534E+25
9807,77105810388,4/28/15,21.34,1,1.519E+23
1396,1E+15,12/4/15,0,1,6.25572E+25
1396,62572061556,11/24/15,10.66,1,6.24469E+25
9604,1E+15,1/8/16,0,1,6.8361E+23
1396,1E+15,12/10/15,0,1,6.26137E+25
4823,1E+15,3/31/15,0.02,1,2.77345E+24
1396,1E+15,10/25/15,0,1,6.21465E+25
9807,1E+15,5/26/15,183.25,1,1.6285E+24
1396,6565620121,6/15/15,8.53,1,6.07767E+25
9604,1E+15,12/2/15,0,1,6.7046E+24
9604,1E+15,11/30/15,0,1,6.6873E+23
1396,8307811115,1/5/16,8.53,1,6.28566E+25
9604,1E+15,4/30/15,15.15,1,6.1715E+24
9604,1E+15,12/7/15,0,1,6.7195E+24
9807,5770021275,10/2/15,3.01,1,2.0737E+24
1396,6024525010,9/13/15,24.9,1,6.17013E+25
9807,1E+15,7/14/15,7.4,1,1.7917E+24
1396,1E+15,5/13/15,55.5,1,6.04453E+25
1396,6260014370,9/24/15,19.56,1,6.182E+24
9807,1E+15,8/13/15,16.16,1,1.8889E+24
4823,1E+15,12/15/15,0,1,3.87775E+24
1396,1E+15,10/23/15,0,1,6.21286E+25
1396,1E+15,12/8/15,34.44,1,6.25877E+25
1396,1E+15,6/4/15,0,2,6.06677E+25
4823,1E+15,12/18/15,0,1,3.89155E+24
1396,62879105171,9/21/15,74.74,1,6.1786E+25
1396,1E+15,12/4/15,0,1,6.25547E+25
4823,1E+15,8/27/15,7.6,1,3.42595E+24
1396,1E+15,4/17/15,0,1,6.01491E+25
1396,5849632873,5/8/15,3.19,1,6.03848E+24
9604,1E+15,12/10/15,0,1,6.7363E+24
4823,1E+15,4/23/15,28.73,1,2.87915E+24
9604,1E+15,12/8/15,0,1,6.7216E+23
9604,1E+15,11/10/15,0,1,6.6001E+24
9604,1E+15,12/15/15,0,1,6.7508E+24
4823,77105810111,9/2/15,10.66,1,3.45065E+24
1396,6700011182,5/14/15,3.72,1,6.04476E+25
4823,1E+15,10/6/15,252.46,1,3.58965E+24
4823,1E+15,8/7/15,11.45,1,3.33915E+23
1396,77105810483,5/29/15,9.77,1,6.06179E+25
9604,1E+15,12/10/15,0,1,6.7376E+24
9604,1E+15,8/13/15,8.9,1,6.3602E+24
1396,1E+15,6/17/15,7.32,1,6.08015E+25
1396,1E+15,4/30/15,0,5,6.02989E+25
9604,1E+15,12/22/15,0,1,6.7793E+24
1396,1E+15,8/19/15,11.89,1,6.14574E+25
1396,1E+15,6/5/15,131.67,2,6.06884E+25
1396,1E+15,11/30/15,7.32,1,6.25057E+25
9807,77105840091,10/28/15,7.99,1,2.1704E+24
1396,77105880016,12/9/15,2.47,1,6.25993E+25
4823,5557742094,7/8/15,4.08,1,3.21445E+24
4823,1E+15,10/21/15,57.9,1,3.64515E+24
4823,1E+15,8/12/15,0,1,3.35845E+24
1396,77105860148,7/13/15,4.97,1,6.10575E+25
1396,1E+15,11/20/15,54.57,1,6.24143E+25
1396,1E+15,4/11/15,0,1,6.00824E+25
1396,1E+15,8/19/15,1.76,1,6.1458E+25
9604,1E+15,12/20/15,0,1,6.7701E+24
4823,1E+15,4/17/15,23.12,1,2.85455E+24
1396,1E+15,10/9/15,12.21,1,6.1996E+25
9807,1E+15,11/20/15,58.13,1,2.2541E+24
1396,1E+15,6/15/15,51.25,5,6.07781E+25
4823,1E+15,11/20/15,0,1,3.77935E+24
9604,1E+15,1/12/16,0,1,6.8516E+24
9604,1E+15,1/8/16,0,1,6.8361E+23
1396,1E+15,11/22/15,7.32,1,6.2427E+25
1396,1E+15,12/27/15,1.78,1,6.27702E+25
1396,77105810400,12/8/15,19.56,1,6.25911E+25
9604,1E+15,9/29/15,8.9,1,6.4573E+23
1396,77141200005,1/29/16,4.24,1,6.31045E+25
9807,1E+15,8/20/15,1.83,1,1.9143E+24
4823,1E+15,5/8/15,128.91,2,2.94905E+24
9807,6210700405,8/17/15,12.44,1,1.8991E+24
9604,1E+15,12/10/15,0,1,6.7353E+24
1396,6490042089,5/4/15,3.54,1,6.03341E+25
1396,77105880035,5/5/15,1.58,1,6.03416E+25
9807,77105840002,7/7/15,6.75,1,1.7659E+23
1396,1E+15,6/19/15,17.76,3,6.08243E+25
4823,1E+15,11/3/15,32.89,1,3.70485E+24
1396,8390000626,5/6/15,4.97,1,6.03622E+25
1396,1E+15,8/30/15,0,1,6.15617E+25
9604,1E+15,12/22/15,8.9,1,6.7778E+24
9807,1E+15,6/3/15,120.97,1,1.6582E+24
9604,1E+15,11/30/15,0,1,6.6888E+24
1396,1E+15,9/5/15,24.19,1,6.16282E+25
4823,77105880045,11/5/15,2.83,1,3.71755E+24
1396,6260096191,9/10/15,37.36,1,6.16777E+25
1396,1E+15,10/7/15,13.78,1,6.19711E+25
1396,1E+15,10/8/15,19.42,1,6.19816E+25
4823,1E+15,8/24/15,189.23,1,3.40325E+23
4823,1E+15,8/17/15,72.34,1,3.37475E+24
4823,5490000030,10/5/15,3.88,2,3.57995E+23
9604,1E+15,12/22/15,0,1,6.7793E+24
9807,5621932410,11/12/15,31.13,1,2.2258E+24
1396,1E+15,4/29/15,0,1,6.02837E+25
1396,1E+15,1/15/16,7.32,1,6.2958E+25
1396,1E+15,11/20/15,0,1,6.24115E+25
9604,1E+15,12/6/15,0,1,6.7152E+23
4823,1E+15,11/4/15,0,1,3.71435E+24
9807,6210781741,4/28/15,6.21,1,1.5209E+24
9807,1E+15,8/28/15,0,1,1.9463E+24
1396,1E+15,9/25/15,9.86,1,6.18337E+25
1396,1E+15,7/16/15,25.63,1,6.11077E+25
