product_key,trans_dt,store_location_key,sales,units,trans_id
1.00E+15,5/13/15,6973,75.08,1,2.02E+24
1.00E+15,11/11/15,6973,0,1,3.16E+25
1.00E+15,1/26/16,7167,10.18,1,1.62E+22
1.00E+15,6/29/15,6973,0,2,3.11E+25
6490042414,8/11/15,6973,5.86,1,3.13E+25
1.00E+15,12/9/15,6973,0,1,3.17E+25
8087800291,8/11/15,6973,31.29,2,3.13E+24
1.00E+15,12/14/15,6973,0,1,3.18E+25
77105810238,9/29/15,6973,11.2,1,3.15E+25
77105880035,1/4/16,6973,1.76,1,3.18E+25
1.00E+15,9/1/15,6973,38.98,1,3.14E+25
1.00E+15,11/9/15,6973,128.14,1,3.16E+25
1.00E+15,11/19/15,6973,1.78,1,3.17E+25
77703400038,6/8/15,6973,2.1,2,3.10E+25
1.00E+15,9/11/15,6973,15.61,1,3.14E+25
1.00E+15,9/24/15,6973,3.9,1,3.15E+25
1.00E+15,10/28/15,6973,7.32,1,3.16E+25
6700000932,12/15/15,6973,2.3,1,3.18E+25
1.00E+15,11/10/15,6973,7.32,1,3.16E+25
1.00E+15,11/12/15,6973,0,1,3.16E+25
1.00E+15,4/9/15,6973,324.6,2,3.08E+25
1.00E+15,9/11/15,6973,40.92,1,3.14E+25
1.00E+15,10/28/15,6973,0,1,3.16E+25
1.00E+15,10/8/15,6973,0.87,1,3.15E+25
1.00E+15,10/27/15,6973,0,1,3.16E+25
41600000235,8/10/15,6973,5.34,1,3.13E+25
1.00E+15,1/28/16,6973,7.32,1,3.19E+25
1.00E+15,8/18/15,6973,0,1,2.05E+24
1.00E+15,10/2/15,6973,1.78,1,3.15E+25
1.00E+15,1/27/16,7167,14.85,1,2.46E+22
1.00E+15,12/16/15,6973,56.59,1,3.18E+25
1.00E+15,9/30/15,6973,7.32,1,3.15E+25
1.00E+15,10/2/15,6973,33.09,1,3.15E+25
77105880035,12/11/15,6973,1.76,1,3.18E+25
6210701321,1/11/16,6973,16.89,1,3.19E+25
1.00E+15,6/26/15,6973,0,1,3.11E+25
1.00E+15,8/17/15,6973,0,1,2.05E+24
1.00E+15,5/21/15,6973,8.9,5,3.09E+24
1.00E+15,12/22/15,6973,0,1,3.18E+25
1.00E+15,9/18/15,6973,0,1,3.14E+25
77105890016,5/4/15,6973,101.67,48,3.09E+25
77105880035,9/9/15,6973,1.58,1,3.14E+25
1.00E+15,12/16/15,6973,1.78,1,3.18E+25
5610000357,10/30/15,6973,14.22,1,3.16E+25
1.00E+15,12/14/15,6973,1.78,1,3.18E+24
1.00E+15,1/18/16,6973,10.88,1,3.19E+25
1.00E+15,11/18/15,6973,2.17,1,3.17E+25
1.00E+15,7/10/15,6973,0,1,3.12E+25
1.00E+15,5/15/15,6973,0,1,3.09E+25
1.00E+15,6/18/15,6973,8.9,5,3.11E+24
6490040955,10/15/15,6973,3.54,1,3.15E+25
1.00E+15,11/25/15,6973,75.26,1,3.17E+25
1.00E+15,5/28/15,6973,7.32,1,3.10E+25
1.00E+15,12/16/15,6973,0,1,3.18E+25
2953701400,7/21/15,6973,7.94,1,3.12E+25
1.00E+15,9/22/15,6973,142.2,1,3.14E+25
1.00E+15,6/12/15,6973,29.92,1,2.02E+24
1.00E+15,9/4/15,6973,0,1,3.14E+25
1.00E+15,10/9/15,6973,0,1,3.15E+24
1.00E+15,12/10/15,6973,126.54,1,3.17E+25
1.00E+15,6/15/15,6973,9.1,1,3.10E+25
1.00E+15,1/30/16,7167,55.02,1,6.22E+22
6458900111,1/28/16,6973,23.12,1,3.19E+25
1.00E+15,10/29/15,6973,0,1,3.16E+25
1.00E+15,9/1/15,6973,0,1,3.14E+25
77105880035,4/10/15,6973,1.58,1,3.08E+24
1.00E+15,11/2/15,6973,0,1,3.16E+25
1.00E+15,10/27/15,6973,0,1,3.16E+25
1.00E+15,4/29/15,6973,0,1,3.08E+25
1.00E+15,4/2/15,6973,25.51,10,3.07E+25
1.00E+15,6/2/15,6973,0,2,3.10E+25
1.00E+15,9/3/15,6973,1.78,1,3.14E+25
1.00E+15,6/26/15,6973,50.36,5,3.11E+25
1.00E+15,1/15/16,6973,14.24,1,2.10E+24
1.00E+15,12/18/15,6973,7.32,1,3.18E+25
1.00E+15,11/27/15,6973,1.78,1,3.17E+24
7279933880,11/30/15,6973,5.86,1,3.17E+25
4.61E+12,8/18/15,6973,7.64,1,3.13E+25
5847810307,10/14/15,6973,32.02,1,3.15E+24
1.00E+15,12/22/15,6973,0,1,3.18E+25
1.00E+15,1/26/16,7167,27.59,1,1.72E+22
1.00E+15,12/1/15,6973,13.71,1,3.17E+25
6700000829,8/13/15,6973,2.12,1,3.13E+25
1.00E+15,11/13/15,6973,0,1,3.16E+25
1.00E+15,7/21/15,6973,0,1,3.12E+25
1.00E+15,10/9/15,6973,0,1,3.15E+24
1.00E+15,10/19/15,6973,7.32,1,2.07E+24
1.00E+15,4/29/15,6973,0,1,3.08E+25
77105810203,8/13/15,6973,37.36,1,3.13E+24
1.00E+15,5/28/15,6973,0,1,3.10E+25
6210739230,6/9/15,6973,56.94,1,3.10E+24
1.00E+15,4/13/15,6973,0,2,3.08E+25
1.00E+15,7/7/15,6973,11.46,1,3.11E+25
1.00E+15,7/13/15,6973,76.52,1,3.12E+25
1.00E+15,11/24/15,6973,7.32,1,3.17E+25
1.00E+15,10/26/15,6973,7.32,1,3.16E+25
1.00E+15,12/22/15,6973,0,1,3.18E+25
6009331848,5/28/15,6973,19.56,1,3.10E+25
1.00E+15,11/3/15,6973,33.09,1,3.16E+25
6210000240,7/7/15,6973,2.12,1,3.11E+25
1.00E+15,10/7/15,6973,1.78,1,3.15E+25
5650035988,10/15/15,6973,15.65,1,3.15E+25
1.00E+15,4/21/15,6973,-51.21,-1,3.08E+25
1.00E+15,7/21/15,6973,14.42,1,3.12E+25
1.00E+15,1/20/16,6973,150.57,1,3.19E+25
1.00E+15,1/25/16,6973,73.18,1,3.19E+25
1.00E+15,5/13/15,6973,58.03,1,3.09E+25
1.00E+15,9/18/15,6973,0,1,3.14E+25
1.00E+15,11/12/15,6973,0,1,3.16E+25
1.00E+15,4/30/15,6973,11.62,1,3.09E+25
6672100298,10/20/15,6973,7.64,1,3.15E+25
1.00E+15,10/2/15,6973,0,1,3.15E+25
1.00E+15,11/16/15,6973,5.89,1,3.16E+24
77703400038,6/5/15,6973,1.05,1,3.10E+25
1.00E+15,7/17/15,6973,0,4,3.12E+25
1.00E+15,10/9/15,6973,0,1,3.15E+25
1.00E+15,10/22/15,6973,1.78,1,3.15E+25
1.00E+15,10/5/15,6973,0,1,3.15E+25
1.00E+15,4/17/15,6973,0,1,3.08E+25
6490040955,9/23/15,6973,3.54,1,3.14E+24
77105802566,12/17/15,6973,8.88,1,3.18E+25
1.00E+15,4/27/15,6973,0,1,3.08E+25
1.00E+15,6/25/15,6973,16.22,2,3.11E+25
1.00E+15,1/18/16,6973,1.78,1,3.19E+25
1.00E+15,11/26/15,6973,0,1,3.17E+25
77105810589,7/9/15,6973,40.92,1,3.12E+25
1.00E+15,5/1/15,6973,0,1,3.09E+25
1.00E+15,9/16/15,6973,0,1,3.14E+24
1.00E+15,8/31/15,6973,24.19,1,3.14E+25
1.00E+15,9/1/15,6973,0,1,3.14E+25
1.00E+15,10/13/15,6973,7.32,1,3.15E+25
1.00E+15,10/30/15,6973,54.36,1,3.16E+25
1.00E+15,9/11/15,6973,3.56,1,3.14E+24
1.00E+15,4/28/15,6973,7.32,1,3.08E+25
1.00E+15,11/30/15,6973,0,1,3.17E+25
1.00E+15,12/4/15,6973,0,1,3.17E+25
1.00E+15,7/14/15,6973,9.77,3,3.12E+25
1.00E+15,5/6/15,6973,2.65,1,3.09E+24
1.00E+15,4/21/15,6973,64.28,1,3.08E+25
1.00E+15,4/24/15,6973,25.79,1,3.08E+25
1.00E+15,12/8/15,6973,79.64,1,3.17E+25
1.00E+15,9/11/15,6973,0,1,3.14E+25
1.00E+15,1/29/16,7167,35.85,1,5.56E+22
77105810061,11/24/15,6973,16,1,3.17E+25
1.00E+15,4/27/15,6973,7.32,1,3.08E+25
1.00E+15,1/26/16,6973,1.78,1,3.19E+25
1.00E+15,12/18/15,6973,39.85,1,3.18E+25
6490007069,12/8/15,6973,1.94,1,3.17E+25
1.00E+15,5/15/15,6973,14.63,2,3.09E+25
1.00E+15,7/7/15,6973,20.02,1,3.11E+25
1.00E+15,9/25/15,6973,0,1,3.15E+25
1.00E+15,1/27/16,7167,9.29,1,2.56E+22
1.00E+15,4/30/15,6973,39.16,2,3.09E+25
1.00E+15,7/15/15,6973,0,8,3.12E+25
1.00E+15,10/14/15,6973,0,1,3.15E+25
1.00E+15,5/15/15,6973,0,1,3.09E+25
1.00E+15,10/30/15,6973,0,1,3.16E+25
1.00E+15,4/28/15,6973,0,1,3.08E+25
77105880035,10/7/15,6973,1.76,1,3.15E+25
6410085266,6/3/15,6973,1.94,1,3.10E+25
1.00E+15,7/14/15,6973,0,3,3.12E+25
1.00E+15,7/7/15,6973,0,1,3.11E+25
1.00E+15,8/24/15,6973,44.66,1,3.13E+25
1.00E+15,9/3/15,6973,1.78,1,3.14E+25
1.00E+15,4/29/15,6973,7.32,1,3.08E+25
1.00E+15,10/6/15,6973,7.32,1,2.06E+24
77105880035,8/5/15,6973,1.58,1,3.13E+25
1.00E+15,12/30/15,6973,0,1,3.18E+25
3746601708,9/23/15,6973,3.54,1,3.14E+25
1.00E+15,4/27/15,6973,26.18,1,3.08E+25
1.00E+15,6/2/15,6973,24.8,3,3.10E+24
77105805557,7/31/15,6973,7.99,1,3.12E+25
1.00E+15,10/28/15,6973,0,1,3.16E+25
1.00E+15,7/20/15,6973,21.95,3,3.12E+25
5660079321,5/26/15,6973,3.19,1,3.10E+25
1.00E+15,12/4/15,6973,7.32,1,3.17E+25
1.00E+15,5/21/15,6973,10.68,6,3.09E+25
1.00E+15,12/2/15,6973,0,1,3.17E+25
1.00E+15,4/23/15,6973,7.32,1,3.08E+25
1.00E+15,9/15/15,6973,3.56,1,3.14E+25
1.00E+15,10/16/15,6973,1.78,1,3.15E+25
1.00E+15,1/25/16,6973,47.69,1,3.19E+25
1.00E+15,1/20/16,6973,47.86,1,3.19E+25
5113165299,4/17/15,6973,12.09,1,3.08E+25
1.00E+15,11/19/15,6973,1.78,1,3.17E+25
5621903103,8/27/15,6973,22.23,1,3.13E+25
1.00E+15,9/25/15,6973,0,1,3.15E+25
1.00E+15,1/28/16,6973,79.48,1,3.19E+25
1.00E+15,11/17/15,6973,1.78,1,3.17E+24
1.00E+15,10/1/15,6973,0,1,3.15E+25
6285176400,5/4/15,6973,2.47,1,3.09E+25
77105810007,7/22/15,6973,12.42,2,3.12E+25
1.00E+15,5/13/15,6973,14.49,1,3.09E+25
1.00E+15,4/15/15,6973,1.78,1,3.08E+25
1.00E+15,11/12/15,6973,1.78,1,3.16E+25
1.00E+15,4/15/15,6973,-142.4,-1,3.08E+25
1.00E+15,7/15/15,6973,7.32,2,3.12E+25
6700000928,4/10/15,6973,2.12,1,3.08E+25
5899700005,10/7/15,6973,5.32,1,3.15E+25
1.00E+15,12/3/15,6973,13.07,1,3.17E+25
7478000073,11/5/15,6973,3.54,1,3.16E+25
1.00E+15,12/21/15,6973,0,1,3.18E+25
6926003200,4/21/15,6973,13.87,1,3.08E+25
1.00E+15,4/9/15,6973,7.32,1,3.08E+25
1.00E+15,4/21/15,6973,16.41,1,2.01E+24
1.00E+15,9/18/15,6973,0,1,3.14E+25
77105810640,9/1/15,6973,12.09,1,3.14E+24
1.00E+15,10/26/15,6973,0,1,3.16E+25
1.00E+15,6/12/15,6973,7.32,1,3.10E+25
1.00E+15,11/17/15,6973,0,1,3.17E+25
77105811059,10/19/15,6973,10.66,1,3.15E+25
1.00E+15,12/7/15,6973,69.22,1,3.17E+25
1.00E+15,9/10/15,6973,0,1,3.14E+25
1.00E+15,1/7/16,6973,0,1,3.18E+25
1.00E+15,1/27/16,6973,0,1,3.19E+25
1.00E+15,5/12/15,6973,1.09,1,3.09E+25
1.00E+15,1/25/16,7167,79.01,1,6.77E+21
77105804071,6/30/15,6973,9.42,1,3.11E+25
1.00E+15,10/14/15,6973,21.84,1,3.15E+25
1.00E+15,5/13/15,6973,51.21,1,2.02E+24
1.00E+15,10/28/15,6973,12.05,1,3.16E+25
77105880035,4/20/15,6973,1.58,1,3.08E+25
1.00E+15,1/29/16,7167,46.6,1,5.31E+22
77105810325,5/21/15,6973,22.23,1,3.09E+25
1.00E+15,12/8/15,6973,0,1,3.17E+25
1.00E+15,12/22/15,6973,0,1,3.18E+25
1.00E+15,10/29/15,6973,0,1,3.16E+25
1.00E+15,11/18/15,6973,2.17,1,3.17E+25
1.00E+15,10/15/15,6973,16.27,1,3.15E+25
6360108701,9/8/15,6973,48.93,1,3.14E+25
1.00E+15,10/23/15,6973,1.78,1,3.16E+24
6800079282,12/9/15,6973,3.36,1,3.17E+25
1.00E+15,12/15/15,6973,1.78,1,3.18E+25
6202000552,9/10/15,6973,3.54,1,3.14E+25
1.00E+15,10/27/15,6973,2.17,1,3.16E+25
1.00E+15,11/6/15,6973,0,1,3.16E+25
1.00E+15,9/15/15,6973,7.48,1,3.14E+25
5849642239,4/13/15,6973,3.19,1,3.08E+25
1.00E+15,10/13/15,6973,0,1,3.15E+25
1.00E+15,1/28/16,7167,90.21,1,3.76E+22
1.00E+15,10/13/15,6973,65.68,1,3.15E+25
1.00E+15,10/27/15,6973,2.17,1,3.16E+25
1.00E+15,12/3/15,6973,7.32,1,3.17E+25
5849635277,10/20/15,6973,3.36,1,3.15E+25
62527303214,9/24/15,6973,37.36,1,3.14E+25
1.00E+15,1/28/16,7167,73.59,1,3.61E+22
1.00E+15,12/18/15,6973,0,1,3.18E+25
1.00E+15,7/24/15,6973,0,1,3.12E+25
1.00E+15,9/11/15,6973,0,1,3.14E+25
1.00E+15,10/19/15,6973,0,1,3.15E+25
1.00E+15,7/6/15,6973,0,3,3.11E+25
5849642239,5/26/15,6973,3.19,1,3.10E+25
1.00E+15,11/17/15,6973,0,1,3.17E+25
1.00E+15,1/8/16,6973,0,1,3.18E+25
1125000024,11/6/15,6973,8.88,1,3.16E+24
1.00E+15,4/28/15,6973,0,1,3.08E+25
77105880035,11/24/15,6973,3.52,2,3.17E+25
1.00E+15,12/11/15,6973,0,1,3.18E+25
1.00E+15,9/9/15,6973,0,1,3.14E+25
3660230032,4/13/15,6973,9.77,1,3.08E+24
1.00E+15,3/31/15,6973,0,2,3.07E+25
1.00E+15,11/2/15,6973,106.94,1,3.16E+25
1.00E+15,10/5/15,6973,1.78,1,2.06E+24
6210700523,10/22/15,6973,39.14,1,3.16E+25
1.00E+15,5/8/15,6973,0,1,3.09E+25
1.00E+15,1/5/16,6973,0,1,3.18E+25
1.00E+15,12/15/15,6973,0,1,3.18E+25
1.00E+15,1/29/16,6973,0,1,3.19E+25
1.00E+15,12/21/15,6973,0,1,3.18E+25
1.00E+15,1/27/16,7167,9.35,1,2.22E+22
1.00E+15,4/27/15,6973,3.26,1,3.08E+24
77105810601,6/18/15,6973,20.45,1,3.11E+25
1.00E+15,10/9/15,6973,0,1,3.15E+25
1.00E+15,10/9/15,6973,62.53,1,3.15E+25
1.00E+15,12/17/15,6973,3.56,1,3.18E+24
77105810346,10/21/15,6973,71.16,2,3.15E+25
6800061075,9/16/15,6973,4.43,1,3.14E+25
1.00E+15,10/19/15,6973,0,1,3.15E+25
1.00E+15,10/23/15,6973,0,1,3.16E+25
1.00E+15,11/3/15,6973,7.32,1,3.16E+24
5660079321,11/25/15,6973,3.36,1,3.17E+25
6490040955,7/29/15,6973,3.54,1,3.12E+25
1.00E+15,6/26/15,6973,42.72,1,3.11E+25
1.00E+15,6/5/15,6973,14.63,2,3.10E+24
1.00E+15,11/25/15,6973,7.32,1,3.17E+25
1.00E+15,12/16/15,6973,11.55,1,3.18E+25
6490040965,4/10/15,6973,4.08,1,3.08E+25
5770032944,4/28/15,6973,3.19,1,3.08E+25
77105810396,9/8/15,6973,27.57,1,3.14E+25
77105880062,12/7/15,6973,7.64,1,3.17E+25
1.00E+15,12/24/15,6973,0,1,3.18E+25
1.00E+15,4/27/15,6973,1.09,1,3.08E+25
6210700620,12/2/15,6973,24.01,1,3.17E+25
1.00E+15,8/6/15,6973,-39.39,-1,3.13E+25
1.00E+15,10/7/15,6973,17.75,1,3.15E+24
77105802582,4/2/15,6973,3.49,1,3.07E+25
1.00E+15,8/18/15,6973,78.5,1,3.13E+25
77105880035,4/24/15,6973,1.58,1,3.08E+25
1.00E+15,5/13/15,6973,91.81,1,2.02E+24
5980000021,12/2/15,6973,3.36,1,3.17E+25
1.00E+15,1/28/16,7167,5.16,1,3.71E+22
1.00E+15,10/15/15,6973,38.63,1,2.07E+24
1.00E+15,12/9/15,6973,0,1,3.17E+25
6285176400,5/27/15,6973,2.47,1,3.10E+25
6202000544,10/1/15,6973,3.54,1,3.15E+25
77105810081,4/6/15,6973,7.99,1,3.07E+25
1.00E+15,5/28/15,6973,13.08,1,3.10E+25
1.00E+15,7/10/15,6973,28.85,1,2.03E+24
1.00E+15,11/2/15,6973,11.05,1,3.16E+25
1.00E+15,12/9/15,6973,31.31,1,2.09E+23
1.00E+15,10/15/15,6973,29.73,1,2.07E+24
1.00E+15,10/22/15,6973,3.6,1,3.16E+25
6410085268,4/27/15,6973,1.94,1,3.08E+25
5899700005,9/16/15,6973,5.32,1,3.14E+25
1.00E+15,12/17/15,6973,6.44,1,3.18E+25
1.00E+15,12/16/15,6973,0,1,3.18E+25
6458900192,7/24/15,6973,23.12,1,3.12E+25
1.00E+15,11/10/15,6973,7.32,1,3.16E+25
1.00E+15,5/26/15,6973,0,1,3.10E+25
1.00E+15,1/27/16,7167,9.35,1,2.22E+22
1.00E+15,11/27/15,6973,0,1,3.17E+24
1.00E+15,9/22/15,6973,18.16,1,2.06E+23
77105810780,6/8/15,6973,29.35,1,3.10E+25
1.00E+15,11/12/15,6973,0,1,3.16E+25
1.00E+15,12/14/15,6973,86.44,1,3.18E+25
77105880163,10/15/15,6973,8.53,1,3.15E+25
1.00E+15,1/26/16,7167,40.32,1,1.76E+22
1.00E+15,1/25/16,6973,25.28,1,3.19E+25
1.00E+15,11/30/15,6973,50.18,1,3.17E+25
1.00E+15,1/29/16,7167,25.22,1,5.27E+22
1.00E+15,5/20/15,6973,0,1,3.09E+25
6988605099,11/13/15,6973,39.14,1,3.16E+25
1.00E+15,12/4/15,6973,0,1,3.17E+25
77105880035,12/11/15,6973,1.76,1,3.18E+25
1.00E+15,5/12/15,6973,1.78,2,3.09E+25
6285176400,5/4/15,6973,2.47,1,3.09E+25
1.00E+15,4/21/15,6973,172.34,1,2.01E+24
1.00E+15,5/28/15,6973,2.3,1,3.10E+25
1.00E+15,7/16/15,6973,0,2,3.12E+25
1.00E+15,10/15/15,6973,180.83,1,2.07E+24
1.00E+15,5/21/15,6973,-68.76,-1,3.09E+25
1.00E+15,11/17/15,6973,0,1,3.17E+25
1.00E+15,9/8/15,6973,18.44,1,3.14E+25
1.00E+15,4/21/15,6973,160.06,1,2.01E+24
1.00E+15,9/10/15,6973,0,1,3.14E+25
1.00E+15,10/7/15,6973,0,1,3.15E+25
1.00E+15,5/15/15,6973,0,1,3.09E+25
1.00E+15,1/20/16,6973,0,1,2.11E+24
1.00E+15,12/16/15,6973,0,1,3.18E+25
1.00E+15,12/18/15,6973,0,1,3.18E+25
1.00E+15,11/12/15,6973,-7.03,-1,3.16E+25
6890000013,10/29/15,6973,2.3,1,3.16E+25
1.00E+15,10/5/15,6973,12.03,1,2.06E+24
1.00E+15,9/23/15,6973,1.78,1,3.14E+25
1.00E+15,10/14/15,6973,0,1,3.15E+24
1.00E+15,10/15/15,6973,57.6,1,2.07E+24
1.00E+15,11/11/15,6973,0,1,3.16E+25
6890000013,4/2/15,6973,4.59,2,3.07E+25
1.00E+15,12/23/15,6973,1.78,1,2.10E+24
1.00E+15,8/7/15,6973,0,1,3.13E+25
1.00E+15,8/11/15,6973,54.4,1,3.13E+25
1.00E+15,4/10/15,6973,0,1,3.08E+24
1.00E+15,4/21/15,6973,136.97,1,2.01E+24
77105810221,12/21/15,6973,21.34,1,3.18E+25
1.00E+15,10/28/15,6973,0,1,3.16E+25
1.00E+15,11/6/15,6973,7.32,1,3.16E+25
1.00E+15,7/28/15,6973,0,2,3.12E+25
6210745400,5/27/15,6973,29.35,1,3.10E+25
1.00E+15,10/7/15,6973,1.78,1,3.15E+25
1.00E+15,12/18/15,6973,0,1,3.18E+25
1.00E+15,11/6/15,6973,0,1,3.16E+25
1.00E+15,1/27/16,6973,19.44,1,3.19E+25
1.00E+15,4/27/15,6973,1.78,1,3.08E+25
1.00E+15,10/16/15,6973,35.99,1,3.15E+25
77105810122,9/17/15,6973,15.11,1,3.14E+25
77105890046,12/3/15,6973,6.21,1,3.17E+25
1.00E+15,9/1/15,6973,11.57,1,3.14E+24
1.00E+15,7/24/15,6973,3.56,2,3.12E+24
1.00E+15,1/5/16,6973,0,1,3.18E+24
1.00E+15,5/20/15,6973,1.78,1,3.09E+25
1.00E+15,7/8/15,6973,8.88,1,3.12E+25
1.00E+15,7/7/15,6973,1.25,2,3.11E+25
77703400038,6/19/15,6973,2.1,2,3.11E+25
62527303145,8/7/15,6973,11.37,1,3.13E+25
1.00E+15,6/11/15,6973,0,1,3.10E+24
77105880035,11/9/15,6973,1.76,1,3.16E+25
1.00E+15,11/25/15,6973,84,1,3.17E+25
77105840013,4/29/15,6973,25.79,1,3.08E+24
1.00E+15,4/16/15,6973,120.83,2,3.08E+25
1.00E+15,5/15/15,6973,0,1,3.09E+25
1.00E+15,9/18/15,6973,0,1,3.14E+25
1.00E+15,11/16/15,6973,0,1,3.17E+25
6210000240,5/12/15,6973,2.12,1,3.09E+25
1.00E+15,10/22/15,6973,0,1,3.15E+24
1.00E+15,9/16/15,6973,0,1,3.14E+25
1.00E+15,6/12/15,6973,67.8,1,2.02E+24
1.00E+15,5/11/15,6973,1.78,1,3.09E+25
1.00E+15,4/28/15,6973,66.2,1,3.08E+24
1.00E+15,7/22/15,6973,7.32,1,3.12E+25
1.00E+15,5/21/15,6973,76.54,1,3.09E+25
1.00E+15,10/1/15,6973,55.02,1,3.15E+25
1.00E+15,1/29/16,6973,0,1,3.19E+25
1.00E+15,5/21/15,6973,1.78,5,3.09E+25
5980010009,12/15/15,6973,3.36,1,3.18E+25
1.00E+15,9/2/15,6973,0,1,2.05E+24
1.00E+15,1/7/16,6973,10.88,1,3.18E+25
1.00E+15,12/4/15,6973,0,1,3.17E+25
5770021599,4/2/15,6973,3.01,1,3.07E+25
1.00E+15,12/10/15,6973,0,1,3.17E+25
1.00E+15,4/28/15,6973,0,1,3.08E+25
6202000552,9/10/15,6973,3.54,1,3.14E+25
1.00E+15,9/21/15,6973,0,1,3.14E+25
1.00E+15,6/2/15,6973,0,2,3.10E+25
1.00E+15,6/25/15,6973,0,1,3.11E+25
77105810243,8/31/15,6973,20.45,1,3.13E+24
1.00E+15,4/28/15,6973,0,1,3.08E+25
77924200099,1/28/16,6973,8.86,2,3.19E+25
1.00E+15,12/4/15,6973,0,1,3.17E+25
77105880035,12/15/15,6973,1.76,1,3.18E+25
1.00E+15,12/22/15,6973,0,1,3.18E+24
1.00E+15,9/15/15,6973,12.48,1,3.14E+25
1.00E+15,9/10/15,6973,7.32,1,3.14E+25
1.00E+15,5/29/15,6973,0,1,3.10E+25
1.00E+15,12/28/15,6973,7.32,1,3.18E+25
5980000002,4/8/15,6973,3.19,1,3.08E+25
1.00E+15,11/25/15,6973,17.5,1,3.17E+24
6625906411,6/23/15,6973,3.72,1,3.11E+25
77105804105,6/10/15,6973,28.46,1,3.10E+25
77105880035,11/26/15,6973,1.76,1,3.17E+25
1.00E+15,7/7/15,6973,1.78,1,3.11E+25
1.00E+15,10/26/15,6973,0,1,3.16E+25
1.00E+15,12/16/15,6973,0,1,3.18E+25
1.00E+15,1/8/16,6973,0,1,3.18E+25
1.00E+15,10/27/15,6973,2.17,1,3.16E+25
1.00E+15,12/9/15,6973,217.12,1,2.09E+23
7478000073,9/10/15,6973,3.36,1,3.14E+25
1.00E+15,9/22/15,6973,0,1,3.14E+25
6800061075,5/29/15,6973,4.43,1,3.10E+24
1.00E+15,1/28/16,7167,11.23,1,4.01E+22
1.00E+15,6/19/15,6973,1.78,1,3.11E+25
6120022595,8/13/15,6973,3.36,1,3.13E+25
7279933880,1/18/16,6973,5.86,1,3.19E+25
1.00E+15,10/27/15,6973,9.63,1,3.16E+25
1.00E+15,7/30/15,6973,0,2,3.12E+25
6343570181,8/31/15,6973,18.67,1,3.14E+25
1.00E+15,1/8/16,6973,122.45,1,3.18E+24
7301028010,11/13/15,6973,11.2,1,3.16E+25
5980000021,10/7/15,6973,3.36,1,3.15E+25
1.00E+15,12/29/15,6973,51.42,1,3.18E+24
77105880035,4/27/15,6973,1.58,1,3.08E+25
77105880035,4/1/15,6973,1.58,1,3.07E+25
1.00E+15,1/12/16,6973,11.55,1,3.19E+25
5650035989,7/6/15,6973,26.68,1,3.11E+25
1.00E+15,1/4/16,6973,8.13,1,3.18E+25
1.00E+15,7/6/15,6973,1.78,1,3.11E+25
1.00E+15,12/23/15,6973,22.73,1,3.18E+24
5770022296,12/2/15,6973,3.19,1,3.17E+25
1.00E+15,11/12/15,6973,1.09,1,3.16E+25
1.00E+15,10/27/15,6973,3.22,1,3.16E+25
1.00E+15,9/23/15,6973,0,1,3.14E+25
1.00E+15,11/2/15,6973,0,1,3.16E+25
1.00E+15,9/18/15,6973,7.32,1,3.14E+25
1.00E+15,1/28/16,7167,9.01,1,3.71E+22
1.00E+15,1/20/16,6973,10.88,1,2.11E+24
1.00E+15,8/18/15,6973,11.55,1,3.13E+25
6490007069,5/25/15,6973,1.76,1,3.10E+25
5847810307,6/5/15,6973,31.13,1,3.10E+25
1.00E+15,1/26/16,7167,28.52,1,2.03E+22
1.00E+15,5/1/15,6973,0,3,3.09E+24
1.00E+15,11/25/15,6973,7.32,1,3.17E+25
1.00E+15,4/27/15,6973,0,1,3.08E+25
1.00E+15,9/8/15,6973,1.78,1,3.14E+25
1.00E+15,12/9/15,6973,14.63,1,2.09E+23
1.00E+15,1/29/16,7167,16.8,1,5.87E+22
5660079321,6/19/15,6973,3.19,1,3.11E+25
1.00E+15,10/23/15,6973,0,1,3.16E+25
1.00E+15,3/31/15,6973,1.78,1,3.07E+24
1.00E+15,10/16/15,6973,-103.01,-1,3.15E+25
1.00E+15,11/13/15,6973,84.76,1,2.08E+24
1.00E+15,11/17/15,6973,0,1,3.17E+25
1.00E+15,10/7/15,6973,0,2,3.15E+25
1.00E+15,12/9/15,6973,0,1,3.17E+25
1.00E+15,12/21/15,6973,0,1,3.18E+25
1.00E+15,4/30/15,6973,0,1,3.09E+25
5770022118,10/27/15,6973,4.97,1,3.16E+25
1.00E+15,7/3/15,6973,0,1,3.11E+25
1.00E+15,12/7/15,6973,29.78,1,3.17E+25
5559944011,12/14/15,6973,19.56,1,3.18E+25
1.00E+15,9/28/15,6973,0,1,3.15E+25
6410085249,7/14/15,6973,6.75,1,3.12E+25
1.00E+15,6/23/15,6973,45.19,2,3.11E+25
1.00E+15,12/29/15,6973,60.86,1,3.18E+24
1.00E+15,10/1/15,6973,0,1,3.15E+25
1.00E+15,9/15/15,6973,0,1,3.14E+25
1.00E+15,8/17/15,6973,-24.37,-1,3.13E+25
77105840208,1/27/16,7167,2.83,1,2.36E+22
1.00E+15,7/9/15,6973,0,2,3.12E+25
5659446852,4/23/15,6973,12.98,1,3.08E+25
1.00E+15,9/9/15,6973,49.95,1,3.14E+25
6490007069,12/3/15,6973,1.94,1,3.17E+25
