trans_dt,store_location_key,product_key,sales,units,trans_key
10/2/15,6973,1E+15,0,1,3.14774E+24
10/16/15,6973,1E+15,7.32,1,3.15344E+25
12/4/15,6973,1E+15,0,1,3.17286E+25
7/10/15,6973,6210000240,2.12,1,3.11636E+25
9/4/15,6973,1E+15,0,1,3.13678E+25
4/29/15,6973,77105880035,3.17,2,3.08483E+25
9/29/15,6973,1E+15,0,1,3.14607E+25
5/1/15,6973,1E+15,123.16,1,3.0856E+25
6/9/15,6973,1E+15,0,3,3.10186E+24
7/30/15,6973,1E+15,7.32,1,3.12415E+25
7/14/15,6973,1E+15,49.93,2,3.11749E+25
7/10/15,6973,1E+15,77.91,1,2.02947E+24
8/25/15,6973,5980000011,3.19,1,3.13344E+25
6/8/15,6973,1E+15,48.04,1,3.10173E+25
6/2/15,6973,1E+15,0,2,3.09922E+25
6/29/15,6973,1E+15,3.56,1,3.11193E+25
9/24/15,6973,1E+15,1.78,1,3.14486E+25
4/30/15,6973,5849635277,3.19,1,3.08534E+25
11/5/15,6973,5752100012,18.67,1,3.16094E+25
12/11/15,6973,1E+15,11.55,1,3.17521E+25
12/21/15,6973,1E+15,105.38,1,3.17833E+24
10/26/15,6973,1E+15,0,1,3.15641E+25
11/27/15,6973,1E+15,0,1,3.16986E+25
11/27/15,6973,1E+15,0,1,3.16986E+25
8/6/15,6973,6851092840,8.88,1,3.1262E+25
8/11/15,6973,1E+15,5.34,1,3.12788E+25
4/17/15,6973,5854220002,3.54,1,3.07929E+25
12/24/15,6973,1E+15,1.78,1,3.18048E+25
11/6/15,6973,1E+15,0,1,3.16188E+25
11/24/15,6973,1E+15,0,1,3.16779E+24
1/5/16,6973,77105810356,5.32,1,3.18267E+24
7/14/15,6973,3600034103,128.12,2,3.11755E+25
10/6/15,6973,1E+15,0,1,3.14903E+25
11/13/15,6973,1E+15,0,1,3.16472E+25
10/21/15,6973,1E+15,5.82,1,3.15483E+25
5/13/15,6973,1E+15,443.86,1,2.01347E+24
10/13/15,6973,1E+15,0,1,3.15163E+25
10/15/15,6973,1E+15,170.4,1,2.06627E+24
6/29/15,6973,1E+15,87.9,2,3.11195E+25
4/6/15,6973,1E+15,0,1,3.07363E+25
1/28/16,7167,1E+15,129.87,1,3.86717E+22
5/13/15,6973,1E+15,1.78,1,3.09038E+25
7/10/15,6973,6120000349,3.36,1,3.11649E+25
10/20/15,6973,1E+15,0,1,3.15428E+25
10/6/15,6973,1E+15,0,1,3.14906E+25
11/13/15,6973,1E+15,0,1,3.16468E+25
9/4/15,6973,1E+15,13.85,1,3.13684E+25
10/1/15,6973,3660230032,9.77,1,3.14714E+25
10/26/15,6973,2190850939,5.86,1,3.15627E+24
1/15/16,6973,1E+15,10.88,1,3.18727E+24
12/9/15,6973,1E+15,7.32,1,3.17417E+25
11/12/15,6973,1E+15,7.32,1,3.16408E+25
4/13/15,6973,1E+15,2.14,11,3.07694E+25
4/14/15,6973,1E+15,0,1,3.07757E+25
7/10/15,6973,1E+15,435.05,1,3.11625E+25
5/6/15,6973,1E+15,95.55,3,3.08715E+24
8/12/15,6973,5639431011,27.57,1,3.1283E+25
1/27/16,6973,6458900111,23.12,1,3.19222E+25
4/8/15,6973,6800061075,4.43,1,3.07476E+25
1/6/16,6973,1E+15,1.78,1,3.18371E+25
11/26/15,6973,77105890016,12.71,6,3.16949E+25
11/5/15,6973,1E+15,0,1,3.16127E+25
11/30/15,6973,1E+15,7.32,1,3.17066E+25
11/9/15,6973,1E+15,0,1,3.1625E+25
5/27/15,6973,1E+15,1.78,1,3.09702E+25
5/8/15,6973,1E+15,0,1,3.08898E+25
10/23/15,6973,62527303638,723.46,36,3.15613E+25
9/11/15,6973,1E+15,56.41,1,3.14002E+25
4/24/15,6973,1E+15,224.19,1,3.08249E+25
7/9/15,6973,1E+15,0,3,3.11572E+25
9/2/15,6973,1E+15,5.89,1,2.05147E+24
11/18/15,6973,77105810138,6.21,1,3.16605E+25
1/25/16,6973,1E+15,54.2,1,3.19098E+25
4/14/15,6973,4.60701E+12,22.23,1,3.07738E+24
10/19/15,6973,1E+15,23.37,1,3.15379E+25
7/24/15,6973,6410085252,6.75,1,3.12179E+25
10/1/15,6973,6410085266,1.94,1,3.14754E+25
9/16/15,6973,1E+15,1.78,1,3.1417E+25
9/9/15,6973,1E+15,0,1,3.13852E+25
10/2/15,6973,1E+15,0,1,3.14784E+25
9/15/15,6973,1E+15,18.05,1,3.14131E+25
5/5/15,6973,1E+15,0,1,3.08651E+24
1/27/16,7167,1E+15,441.76,1,2.60717E+22
10/2/15,6973,1E+15,0,1,3.14781E+25
7/28/15,6973,1E+15,-7.32,-1,3.12293E+25
12/23/15,6973,1E+15,7.32,1,3.18027E+25
6/9/15,6973,5849642239,3.19,1,3.10208E+25
6/15/15,6973,6009326029,21.34,1,3.10439E+25
4/28/15,6973,36519732601,4.38,1,3.08431E+25
10/27/15,6973,5997210221,13.33,1,3.15694E+25
6/5/15,6973,1E+15,0,1,3.10126E+25
10/30/15,6973,1E+15,2.17,1,3.15877E+25
5/4/15,6973,1E+15,36.81,2,3.0863E+25
7/23/15,6973,1E+15,0,2,3.12131E+25
12/29/15,6973,1E+15,26.88,1,3.18115E+25
1/28/16,6973,5770032944,3.19,1,3.19242E+24
12/29/15,6973,77105810444,10.66,1,3.18089E+24
9/22/15,6973,1E+15,56.71,1,2.05727E+23
1/29/16,7167,1E+15,-80.3,-1,5.76717E+22
11/13/15,6973,1E+15,7.32,1,3.16462E+25
5/25/15,6973,77105810780,29.35,1,3.09556E+25
11/13/15,6973,1E+15,11.75,1,2.07767E+24
6/26/15,6973,6700000928,2.12,1,3.1113E+25
11/4/15,6973,1E+15,7.76,1,3.16051E+25
7/9/15,6973,1E+15,69.19,1,3.11584E+25
12/18/15,6973,1E+15,74.74,1,3.17817E+25
9/3/15,6973,1E+15,0,1,3.13655E+25
1/27/16,7167,1E+15,104.33,1,2.50717E+22
11/27/15,6973,1E+15,0,1,3.16981E+25
9/3/15,6973,35388543200,17.78,1,3.13666E+25
1/29/16,7167,1E+15,56.23,1,5.66717E+22
12/18/15,6973,1E+15,1.78,1,3.17777E+25
11/16/15,6973,1E+15,5.89,1,3.16483E+24
1/25/16,6973,1E+15,15.38,1,3.19112E+25
5/7/15,6973,1E+15,0,2,3.08792E+25
9/25/15,6973,1E+15,46.97,1,3.14537E+25
1/8/16,6973,1E+15,7.32,1,3.18477E+25
12/23/15,6973,1E+15,1.78,1,2.09627E+24
1/25/16,6973,1E+15,0,1,3.19142E+25
11/27/15,6973,1E+15,0,1,3.16976E+24
10/13/15,6973,1E+15,89.52,1,3.15148E+25
11/17/15,6973,1E+15,7.19,1,3.16551E+25
1/29/16,7167,1E+15,28.76,1,5.72717E+22
11/11/15,6973,1E+15,0,1,3.16348E+25
12/11/15,6973,1E+15,0,1,3.17537E+25
9/8/15,6973,77105840180,25.79,1,3.13714E+24
4/13/15,6973,1E+15,1.78,1,3.07669E+24
6/8/15,6973,1E+15,0,1,3.10142E+25
11/10/15,6973,1E+15,0,1,3.16283E+25
6/12/15,6973,1E+15,49.88,1,2.02637E+24
7/13/15,6973,77105880035,1.58,1,3.11662E+25
9/22/15,6973,6700000928,2.12,1,3.14328E+25
6/19/15,6973,5849642239,3.19,1,3.10711E+25
5/20/15,6973,1E+15,61.82,1,3.09292E+25
10/5/15,6973,1E+15,127.39,1,3.1488E+25
6/8/15,6973,1E+15,74.96,3,3.10141E+25
10/7/15,6973,77105810425,8.53,1,3.14992E+25
11/2/15,6973,1E+15,0,1,3.15938E+25
4/28/15,6973,77105810876,7.99,1,3.08428E+25
5/12/15,6973,1E+15,0,2,3.09004E+25
6/16/15,6973,1E+15,62.69,3,3.10469E+24
10/15/15,6973,1E+15,68.25,1,3.15284E+25
5/22/15,6973,1E+15,312.16,1,3.0948E+25
11/12/15,6973,1E+15,0,1,3.16377E+25
7/14/15,6973,1E+15,48.7,1,3.1177E+25
1/25/16,6973,1E+15,7.32,1,3.19082E+24
7/10/15,6973,1E+15,3.24,1,2.02857E+24
10/5/15,6973,1E+15,0,1,3.14869E+25
11/9/15,6973,1E+15,389.27,1,3.16234E+25
9/9/15,6973,1E+15,0,1,3.13865E+25
10/9/15,6973,1E+15,0,1,3.15121E+25
8/11/15,6973,1E+15,-138.64,-1,2.04597E+24
1/18/16,6973,6700000928,2.3,1,3.18777E+25
1/30/16,7167,5873832682,16,1,6.21717E+22
4/27/15,6973,1E+15,1.78,1,3.08317E+25
12/9/15,6973,1E+15,0,1,3.17391E+24
7/28/15,6973,3600033591,49.82,1,3.12285E+24
1/18/16,6973,1E+15,2.17,1,3.18821E+25
4/13/15,6973,77105880049,2.47,1,3.07713E+25
7/6/15,6973,1E+15,0,2,3.11396E+25
9/21/15,6973,1E+15,0,1,3.14294E+25
1/15/16,6973,1E+15,0,1,3.18746E+25
12/8/15,6973,1E+15,0,1,3.17371E+25
6/24/15,6973,1E+15,0,4,3.11011E+25
8/7/15,6973,1E+15,64.65,1,2.04077E+24
12/7/15,6973,77105880036,6.75,1,3.17299E+25
11/17/15,6973,5980010009,3.36,1,3.16563E+25
4/27/15,6973,1E+15,-26.18,-1,3.08378E+25
7/15/15,6973,1E+15,10.11,1,3.11803E+25
4/27/15,6973,1E+15,16.41,1,3.0833E+25
8/26/15,6973,5770033148,3.19,1,3.13405E+25
5/14/15,6973,6672100298,7.1,1,3.09089E+25
1/5/16,6973,1E+15,0,1,3.18286E+25
10/9/15,6973,6625906411,8.86,2,3.15115E+25
12/8/15,6973,77105840064,31.13,1,3.17374E+25
11/26/15,6973,1E+15,7.32,1,3.16961E+25
8/21/15,6973,5849682960,3.19,1,3.132E+24
10/20/15,6973,5980020080,3.36,1,3.15401E+25
4/9/15,6973,77105880035,1.58,1,3.07516E+24
8/11/15,6973,77105802583,5.27,1,3.12746E+24
11/6/15,6973,1E+15,14.54,1,3.16179E+25
1/29/16,7167,1E+15,100.89,1,5.15717E+22
12/30/15,6973,1E+15,43.09,1,3.18141E+25
1/28/16,7167,1E+15,41.35,1,4.30717E+22
4/8/15,6973,1E+15,0,2,3.07472E+25
9/1/15,6973,1E+15,2.17,1,3.13594E+25
5/4/15,6973,1E+15,0,4,3.08621E+25
10/5/15,6973,1E+15,0,1,3.14868E+25
8/14/15,6973,77609751020,26.68,1,3.12927E+25
10/2/15,6973,1E+15,33.2,1,3.14789E+25
7/14/15,6973,1E+15,0,2,3.11777E+25
9/18/15,6973,1E+15,0,1,3.14281E+25
5/12/15,6973,36519732601,4.38,1,3.0898E+25
11/11/15,6973,1E+15,69.94,1,3.16357E+25
7/27/15,6973,1E+15,7.32,1,3.12272E+25
9/23/15,6973,1E+15,0,1,3.14393E+25
5/6/15,6973,5650002430,34.69,1,3.0872E+25
11/18/15,6973,1E+15,0,1,3.16623E+25
12/17/15,6973,1E+15,0,1,3.17749E+25
12/22/15,6973,1E+15,0,1,3.17935E+24
11/6/15,6973,6660000073,0.57,2,3.16166E+25
1/27/16,7167,1E+15,53.81,1,2.36717E+22
12/23/15,6973,1E+15,25.28,1,2.09627E+24
10/21/15,6973,1E+15,2.17,1,3.15475E+25
1/28/16,7167,5847810064,29.35,1,4.25717E+22
12/17/15,6973,1E+15,1.78,1,3.17732E+25
5/15/15,6973,1E+15,0,1,3.09118E+25
3/31/15,6973,6490040955,3.54,1,3.07147E+25
1/18/16,6973,1E+15,0,1,3.18792E+25
11/12/15,6973,1E+15,1.78,1,3.164E+25
4/27/15,6973,77105880035,3.17,2,3.08326E+25
9/11/15,6973,1E+15,0,1,3.13971E+25
7/29/15,6973,6490040942,5.86,1,3.12343E+25
10/15/15,6973,1E+15,0,1,3.1528E+25
10/2/15,6973,1E+15,0,1,3.14786E+25
9/8/15,6973,1E+15,3.56,1,3.13789E+25
10/1/15,6973,5559944011,16,1,3.14723E+25
1/27/16,7167,1E+15,10.34,1,2.45717E+22
12/7/15,6973,1E+15,38.96,1,3.17323E+25
4/9/15,6973,1E+15,83.22,2,3.07593E+25
10/22/15,6973,1E+15,11.32,1,3.15537E+25
12/16/15,6973,1E+15,12.67,1,3.17681E+25
4/9/15,6973,1E+15,4.34,2,3.07566E+25
5/15/15,6973,1E+15,0,1,3.09131E+25
6/5/15,6973,1E+15,0,1,3.10098E+24
11/5/15,6973,77105810160,12.98,1,3.16103E+25
1/5/16,6973,5847810306,24.9,1,3.18271E+25
11/10/15,6973,1E+15,71.89,1,3.16289E+25
6/15/15,6973,1E+15,44.5,1,3.10441E+25
1/4/16,6973,1E+15,7.32,1,3.18236E+25
12/18/15,6973,5650035948,35.58,1,3.17776E+25
9/23/15,6973,62879100018,21.34,1,3.14383E+25
12/21/15,6973,6360167726,39.14,1,3.17924E+25
12/17/15,6973,1E+15,2.46,1,2.09557E+24
12/17/15,6973,1E+15,0,1,3.17718E+24
12/21/15,6973,1E+15,1.78,1,3.17926E+25
11/11/15,6973,1E+15,0,1,3.16348E+25
11/11/15,6973,1E+15,1.78,1,3.16361E+25
11/11/15,6973,1E+15,7.32,1,3.16354E+25
5/25/15,6973,77105804071,9.42,1,3.09531E+24
5/26/15,6973,1E+15,0,3,3.0959E+25
9/18/15,6973,1E+15,70.01,1,3.14257E+25
12/24/15,6973,1E+15,7.32,1,3.18051E+25
4/21/15,6973,6968216200,8.63,1,3.07996E+24
9/28/15,6973,5980000003,3.19,1,3.14584E+25
1/12/16,6973,1E+15,6.8,1,3.18607E+25
10/1/15,6973,1E+15,2.17,1,3.14718E+25
7/15/15,6973,62597201129,19.85,1,3.11834E+25
4/30/15,6973,1E+15,0,4,3.08536E+25
8/4/15,6973,77105880035,1.58,1,3.1254E+25
4/15/15,6973,6410085268,1.94,1,3.07829E+25
10/13/15,6973,6458900111,23.12,1,3.15172E+25
11/2/15,6973,1E+15,0,1,3.15948E+25
10/6/15,6973,6210000241,2.3,1,3.14907E+25
11/16/15,6973,1E+15,0,1,3.16507E+25
7/13/15,6973,1E+15,33.32,2,3.11684E+25
6/19/15,6973,5980000003,9.56,3,3.1071E+25
8/25/15,6973,77105880069,6.21,1,3.13331E+25
1/14/16,6973,6410085266,2.47,1,3.18676E+25
12/16/15,6973,1E+15,0,1,3.17663E+24
11/19/15,6973,6202000544,3.54,1,3.16646E+24
1/28/16,7167,1E+15,16.41,1,3.97717E+22
11/13/15,6973,1E+15,0,1,3.16452E+25
8/6/15,1891,1E+15,17.8,1,4.38472E+24
10/30/15,1891,80490600502,8.9,1,7.76986E+25
4/10/15,7317,1E+15,35.6,1,7.21867E+25
10/27/15,1891,6494713021,5.5,1,7.7668E+25
9/21/15,7317,72047332224,6.57,1,9.27857E+24
9/29/15,1891,6260090656,21.29,4,7.73593E+26
7/24/15,1891,6672100114,8.53,1,4.26012E+24
5/9/15,1891,1E+15,13.44,2,7.51738E+25
5/29/15,1891,5490002109,10.31,1,7.60777E+25
7/24/15,1891,6343570181,17.78,1,7.66396E+26
6/11/15,1891,77105840355,17.78,1,3.94622E+24
1/19/16,7317,1E+15,17.8,1,1.07111E+25
11/21/15,7317,1E+15,0,-1,1.00524E+25
11/19/15,7317,1E+15,7.58,1,1.00069E+25
11/20/15,1891,1E+15,0,1,7.73733E+25
8/10/15,1891,1E+15,0,1,7.61732E+25
10/26/15,9802,6024536712,32.91,1,2.64753E+25
6/27/15,1891,1E+15,0,1,4.06612E+24
9/20/15,1891,1E+15,0,1,7.66606E+25
12/4/15,1891,1E+15,0,1,5.28002E+25
8/25/15,1891,1E+15,7.32,1,7.63555E+25
8/28/15,1891,1E+15,0,1,7.69955E+24
8/23/15,1891,4167915992,80.05,3,7.6963E+26
4/29/15,1891,80490600301,5.34,1,7.57433E+25
11/23/15,1891,77105880057,7.1,1,7.74068E+25
10/23/15,1891,1E+15,0,1,7.70486E+25
9/22/15,7317,77105880125,1.76,1,9.28517E+23
9/16/15,7317,1E+15,10.68,1,9.22517E+23
8/13/15,7317,1E+15,7.12,1,8.82987E+23
8/22/15,1891,1E+15,0,1,7.63288E+25
4/28/15,1891,1E+15,0,1,3.58502E+25
12/15/15,1891,1E+15,7.32,1,7.7656E+25
9/17/15,1891,77105860281,19.56,1,7.66326E+25
9/24/15,1891,6009326570,19.56,1,7.72941E+26
9/24/15,1891,6598700010,8.88,1,4.79372E+24
7/21/15,1891,6343572021,16,1,7.6598E+26
11/30/15,9802,1E+15,7.17,1,2.66593E+25
8/14/15,7317,1E+15,14.06,1,8.85557E+24
8/12/15,7317,1E+15,0,-1,8.81587E+24
5/15/15,1891,1E+15,0,1,7.59349E+26
10/30/15,9802,5770032937,3.01,1,2.65002E+24
4/11/15,7317,1E+15,0,-1,7.22997E+24
7/7/15,1891,6700000464,4.43,1,4.13322E+24
7/12/15,1891,1E+15,0,1,7.65153E+26
7/27/15,9802,1E+15,5.8,1,2.60851E+25
12/1/15,9802,1E+15,44.5,1,2.66666E+25
4/8/15,1891,30997232510,10.31,1,7.55001E+25
9/12/15,1891,77355200006,8.01,1,4.69492E+25
12/8/15,1891,5511370109,17.78,1,7.81257E+25
6/23/15,1891,1E+15,0,1,7.56431E+25
9/28/15,1891,1111107691,27.73,2,7.7347E+26
12/13/15,1891,77105880047,3.01,1,7.81845E+26
7/10/15,7317,5621944471,24.01,1,8.40597E+24
6/4/15,1891,1E+15,0,1,7.6142E+25
7/31/15,1891,5751309051,28.8,2,7.60696E+25
6/20/15,1891,6700010402,20.61,2,7.62999E+25
12/22/15,1891,72047371027,21.32,2,7.82675E+25
7/18/15,7317,6464202191,23.12,1,8.50677E+24
12/2/15,1891,1111100793,7.05,1,7.80621E+25
9/22/15,1891,77105810376,11.55,1,4.77942E+25
8/1/15,1891,76379597400,1.1,1,7.67346E+25
8/1/15,1891,5111955117,11.55,1,7.67346E+25
5/14/15,7317,1E+15,16.38,1,7.61047E+24
1/16/16,1891,77105860024,5.32,1,5.65412E+25
6/13/15,1891,62373000200,1.87,1,7.62312E+25
9/19/15,1891,1E+15,24.92,2,4.76202E+24
11/27/15,1891,6900000428,12.44,1,7.80054E+25
10/10/15,7317,1E+15,0,1,9.55667E+24
7/10/15,1891,77105810441,24.01,1,4.15542E+24
1/12/16,1891,6533300110,4.43,1,5.61712E+24
10/16/15,1891,8087804828,5.32,1,7.69589E+24
7/8/15,1891,77105880051,2.65,1,4.14382E+25
6/3/15,1891,6343571103,9.02,3,7.61315E+26
8/31/15,1891,38151918189,11.55,1,7.70335E+25
12/9/15,9802,1E+15,7.57,1,2.67061E+25
11/27/15,1891,3700089086,19.56,1,7.80001E+24
11/13/15,7317,7482064728,10.66,1,9.96267E+24
11/23/15,1891,6843738929,9.77,1,7.74068E+25
10/3/15,1891,80490600101,1.78,1,7.74296E+26
10/10/15,7317,1E+15,0,-1,9.55717E+24
4/1/15,1891,6347431124,9.77,1,3.12922E+26
12/1/15,1891,1E+15,5.98,1,7.74952E+25
12/6/15,1891,1E+15,0,1,5.30772E+24
10/6/15,7317,1E+15,20.56,1,9.48087E+24
11/14/15,1891,1E+15,0,1,7.78718E+26
9/15/15,1891,1E+15,0,-1,4.73052E+24
5/15/15,1891,6490042725,4.2,1,7.59363E+26
10/23/15,1891,6120000054,3.36,1,7.76178E+25
10/27/15,9802,3700030853,24.01,1,2.64853E+25
10/29/15,7317,1E+15,35.6,1,9.78067E+23
6/5/15,1891,6321106021,3.19,1,3.89792E+25
10/20/15,1891,2270012705,23.12,1,7.75795E+25
4/8/15,7317,1E+15,95.28,1,7.16707E+25
5/20/15,1891,3746602268,7.99,1,3.76402E+25
9/20/15,1891,1E+15,0,1,4.77102E+25
10/15/15,1891,62879100432,23.12,1,4.91792E+25
9/30/15,1891,1E+15,7.32,1,7.67731E+25
10/5/15,1891,1E+15,43.89,1,7.68256E+25
12/14/15,9802,1E+15,29.85,1,2.67268E+25
12/7/15,1891,77105890003,4.24,2,5.31382E+23
8/7/15,1891,1E+15,24.92,3,7.67791E+26
7/30/15,1891,1E+15,1.78,1,7.66921E+25
11/27/15,7317,1E+15,17.8,1,1.01017E+25
8/12/15,1891,1E+15,1.78,1,7.61998E+25
9/9/15,1891,3700012784,15.11,1,7.71126E+26
1/20/16,7317,1E+15,66.82,1,1.07486E+25
4/4/15,1891,1E+15,0,1,7.54638E+25
6/18/15,1891,1E+15,10.68,1,7.62722E+25
6/23/15,7317,6009328076,21.34,1,8.17117E+24
4/20/15,1891,1E+15,-87.9,-1,7.49546E+25
11/27/15,1891,6700010484,49.77,4,7.74511E+24
11/30/15,1891,5500017399,1.76,1,7.80328E+25
11/9/15,7317,77105880048,3.01,1,9.90577E+24
10/17/15,7317,1E+15,35.6,1,9.62867E+24
12/22/15,1891,5960006065,5.32,1,7.82605E+25
12/27/15,1891,77105810386,24.01,1,5.49852E+25
12/21/15,1891,8390000626,4.97,1,5.44512E+25
12/28/15,7317,1E+15,14.9,1,1.04618E+25
8/7/15,7317,62792555551,17.8,1,8.73767E+24
4/4/15,1891,72047363546,8.88,1,7.54704E+25
7/27/15,1891,85375900266,5.32,1,4.28002E+25
7/8/15,1891,4173790801,4.91,1,7.64583E+25
5/26/15,1891,1E+15,111.57,2,7.53448E+25
6/12/15,7317,1E+15,0,1,8.04777E+24
6/7/15,1891,1E+15,0,1,7.6157E+25
9/4/15,1891,77105880059,6.75,1,4.63902E+25
6/29/15,1891,6563343759,7.99,1,7.63671E+26
11/19/15,1891,3600019202,17.78,1,7.79211E+25
11/20/15,1891,5770033148,3.01,1,5.16712E+24
9/6/15,1891,6861812384,2.6,1,7.70917E+26
4/11/15,1891,5760610130,18.67,1,3.45282E+25
5/19/15,7317,1E+15,7.12,1,7.65947E+24
9/5/15,1891,6210700432,48.04,1,7.7086E+25
6/23/15,1891,3700038601,19.56,1,7.6318E+25
10/30/15,9802,1E+15,0,1,2.65012E+25
5/15/15,9802,6009328045,19.56,1,2.57845E+25
10/9/15,7317,62080826153,8.9,1,9.52667E+24
4/17/15,1891,5770032937,3.01,1,7.49343E+25
4/21/15,1891,5683300002,15.27,2,7.56576E+24
10/14/15,1891,5980000003,3.19,1,4.90702E+25
7/13/15,1891,72047323160,8.81,1,7.65222E+25
10/24/15,1891,5770062860,3.01,1,7.7637E+26
1/19/16,1891,6420015020,6.21,1,7.85371E+25
10/24/15,1891,1E+15,0,1,7.70566E+25
10/16/15,7317,1E+15,7.08,1,9.61517E+24
12/10/15,1891,88263693045,2.83,1,7.81441E+24
12/26/15,1891,1E+15,0,1,5.49302E+24
11/7/15,1891,6081506201,25.79,1,5.07712E+24
4/18/15,7317,1E+15,10.68,1,7.31857E+25
4/10/15,7317,1E+15,16.86,1,7.21917E+25
6/6/15,1891,1E+15,0,1,7.54655E+25
10/2/15,9802,6454130137,13.33,1,2.63704E+25
8/22/15,1891,1E+15,7.32,1,7.633E+25
10/29/15,7317,1E+15,3.67,1,9.77767E+23
10/3/15,1891,1E+15,5.34,1,7.74321E+25
1/8/16,1891,1E+15,0,1,5.59602E+24
1/15/16,7317,1E+15,25.38,1,1.06911E+25
6/10/15,1891,7000023609,7.1,1,3.92922E+24
5/15/15,6973,1E+15,14.63,2,3.09125E+25
10/19/15,6973,5770032944,3.19,1,3.15373E+25
11/12/15,6973,1E+15,5.95,1,3.16386E+25
5/27/15,6973,5899700006,5.32,1,3.09701E+25
5/13/15,6973,1E+15,6.12,1,2.01717E+24
7/2/15,6973,1E+15,11.55,1,3.11274E+25
5/20/15,6973,1E+15,8.24,1,3.09312E+25
1/29/16,7167,1E+15,23.26,1,4.96717E+22
10/6/15,6973,6700000928,2.3,1,3.14901E+25
5/27/15,6973,77105810422,13.33,1,3.09692E+25
4/22/15,6973,36519732601,8.76,2,3.08077E+25
8/17/15,6973,77105810079,7.99,1,3.12982E+25
10/9/15,6973,5980000075,2.3,1,3.15098E+25
10/28/15,6973,1E+15,0,1,3.15739E+24
11/2/15,6973,1E+15,0,1,3.15938E+25
11/5/15,6973,1E+15,7.1,1,3.16131E+25
5/19/15,6973,6120000349,3.36,1,3.09248E+25
1/29/16,6973,1E+15,0,1,3.19328E+25
5/12/15,6973,5610030066,15.11,1,3.08982E+25
11/19/15,6973,1E+15,0.02,1,3.16659E+25
4/7/15,6973,1E+15,0,7,3.07425E+25
4/8/15,6973,1E+15,273.92,1,3.07497E+25
12/2/15,6973,1E+15,7.32,1,3.17188E+25
8/17/15,6973,1E+15,0,1,3.12995E+25
10/7/15,6973,1E+15,17.75,1,3.14972E+24
10/23/15,6973,1E+15,0,1,3.15617E+25
6/11/15,6973,1E+15,11.57,1,3.1033E+25
12/10/15,6973,1E+15,0,1,3.17461E+25
5/1/15,6973,1E+15,0,1,3.08582E+25
11/30/15,6973,1E+15,7.32,1,3.17063E+25
4/27/15,6973,1E+15,1.78,1,3.08337E+25
12/10/15,6973,5559944011,19.56,1,3.17441E+25
9/4/15,6973,1E+15,0,1,3.13682E+25
11/12/15,6973,6490040967,5.32,1,3.164E+25
10/21/15,6973,6490040942,11.71,2,3.15479E+25
11/9/15,6973,1E+15,0,1,3.16232E+25
4/28/15,6973,6410085252,6.75,1,3.08425E+25
7/24/15,6973,1E+15,3.17,1,3.12148E+25
8/31/15,6973,6458900111,23.12,1,3.13529E+25
9/30/15,6973,1E+15,11.55,1,3.14672E+25
1/21/16,6973,1E+15,128.68,1,3.18926E+24
10/7/15,6973,6202000541,3.54,1,3.14984E+25
10/5/15,6973,1E+15,4.95,1,3.1484E+25
4/29/15,6973,6410085266,1.94,1,3.08473E+25
6/12/15,6973,1E+15,54.06,1,2.02187E+24
1/8/16,6973,1E+15,0,1,3.18477E+25
5/20/15,6973,1E+15,1.78,1,3.09306E+25
6/19/15,6973,77105880035,3.17,2,3.10827E+25
6/12/15,6973,1E+15,0,1,3.10354E+25
1/29/16,6973,1E+15,0,1,3.19318E+25
1/12/16,6973,1E+15,0,1,3.18571E+25
11/27/15,6973,1E+15,7.32,1,3.16992E+25
7/7/15,6973,1E+15,0,4,3.11459E+25
5/29/15,6973,1E+15,0,1,3.09773E+25
11/2/15,6973,1E+15,0.98,1,3.15924E+25
4/29/15,6973,1E+15,35.6,2,3.08465E+25
1/21/16,6973,1E+15,0,1,3.18967E+25
7/20/15,6973,1E+15,29.26,2,3.1196E+25
5/8/15,6973,1E+15,0,1,3.08873E+25
9/3/15,6973,6800061075,4.43,1,3.13639E+25
5/8/15,6973,1E+15,0,1,3.08894E+25
1/18/16,6973,1E+15,118.89,1,3.18818E+25
12/28/15,6973,1E+15,0,1,3.18076E+25
5/21/15,6973,5849642239,3.19,1,3.09344E+25
1/12/16,6973,6551500015,24.01,1,3.18601E+25
1/13/16,6973,1E+15,68.16,1,3.18643E+25
7/24/15,6973,1E+15,1.78,2,3.12171E+25
11/17/15,6973,1E+15,0,1,3.16577E+25
9/15/15,6973,6458900111,23.12,1,3.14133E+25
11/13/15,6973,1E+15,0,1,3.16463E+25
7/9/15,6973,1E+15,4.95,3,3.11556E+25
12/9/15,6973,1E+15,89.62,1,2.09097E+23
7/20/15,6973,5610010281,5.3,2,3.11966E+25
12/23/15,6973,1E+15,133.27,1,2.09627E+24
5/20/15,6973,1E+15,23.75,2,3.0926E+24
11/12/15,6973,1E+15,0,1,3.16368E+24
10/6/15,6973,1E+15,1.78,1,3.149E+25
11/27/15,6973,1E+15,0,1,3.17001E+25
11/5/15,6973,1E+15,0,1,3.16087E+25
5/1/15,6973,1E+15,0,1,3.0856E+25
6/17/15,6973,1E+15,0,2,3.10597E+25
1/12/16,6973,1E+15,7.53,1,3.18556E+24
9/16/15,6973,1E+15,0,1,3.14159E+25
9/2/15,6973,1E+15,10.68,1,3.13608E+25
5/12/15,6973,1E+15,7.32,1,3.08975E+25
10/14/15,6973,1E+15,0,1,3.15244E+25
7/24/15,6973,1E+15,0,1,3.12172E+25
