store_location_key,product_key,trans_dt,sales,units,trans_key
9604,1E+15,10/27/15,0,1,6.5376E+24
9604,1E+15,11/20/15,0,1,6.6524E+24
9604,1E+15,5/4/15,17.8,2,6.1763E+23
1396,8390000627,5/26/15,4.97,1,6.05793E+25
1396,77105880037,5/6/15,2.3,1,6.03678E+25
9807,77105840092,12/3/15,7.99,1,2.3034E+24
1396,5770021328,10/13/15,3.19,1,6.20197E+25
1396,77141200004,5/7/15,4.24,1,6.03766E+25
9604,1E+15,12/10/15,0,1,6.7348E+24
4823,77105810775,9/2/15,18.67,1,3.44655E+23
1396,1E+15,8/28/15,0,1,6.1543E+24
9604,1E+15,12/10/15,0,1,6.7353E+24
9807,1E+15,12/24/15,266.68,1,2.3823E+24
9807,77105810390,12/4/15,10.31,1,2.306E+23
1396,1E+15,8/20/15,43.68,1,6.14634E+25
9604,1E+15,11/15/15,0,1,6.6264E+24
1396,1E+15,12/5/15,40.17,1,6.25637E+25
9604,1E+15,12/28/15,0,1,6.7928E+23
1396,1E+15,8/28/15,16.13,1,6.15456E+25
9807,1E+15,7/16/15,7.65,1,1.7998E+24
9807,6360166202,12/10/15,22.23,1,2.3284E+23
1396,1E+15,10/8/15,97.4,1,6.19785E+25
9807,1E+15,8/20/15,44.5,1,1.9118E+24
1396,6700000829,10/16/15,2.3,1,6.20613E+25
4823,1E+15,7/13/15,128.8,1,3.23285E+24
1396,1E+15,10/19/15,56.98,1,6.20781E+24
9604,1E+15,5/7/15,7.32,1,6.1836E+23
1396,1E+15,5/2/15,0,1,6.03178E+25
9807,77105810103,10/15/15,16.89,1,2.1158E+24
9807,1E+15,12/22/15,25.44,1,2.3726E+24
1396,7339000016,10/14/15,3.01,1,6.20333E+25
1396,77105880035,9/10/15,1.58,1,6.16749E+25
1396,1E+15,4/10/15,0,1,6.00699E+25
1396,1E+15,12/9/15,0,1,6.25982E+24
1396,6700000174,12/21/15,4.43,1,6.2721E+25
1396,1E+15,8/17/15,0,1,6.14198E+25
1396,1E+15,8/19/15,15.41,1,6.14592E+25
4823,1E+15,4/22/15,0,1,2.87275E+24
1396,1E+15,12/22/15,7.32,1,6.27429E+25
1396,77105810039,1/26/16,17.78,1,6.30651E+24
1396,6700000174,11/20/15,4.43,1,6.24149E+25
4823,1E+15,1/25/16,0,1,4.02805E+24
1396,1E+15,4/28/15,9.86,1,6.02646E+25
9604,1E+15,11/11/15,0,1,6.6071E+24
1396,1E+15,6/13/15,58.08,1,6.07646E+25
1396,77584920405,11/16/15,25.24,2,6.23592E+25
9807,1E+15,10/23/15,0,1,2.1526E+24
4823,1E+15,12/4/15,0,1,3.83705E+24
1396,1E+15,12/4/15,0,1,6.2554E+25
4823,1E+15,9/28/15,29.94,1,3.54945E+24
9807,83215400105,7/28/15,42.72,1,1.8349E+23
9604,1E+15,1/13/16,0,1,6.8531E+24
1396,1E+15,4/19/15,40.9,2,6.01677E+25
1396,1E+15,11/10/15,0,1,6.23068E+25
1396,1E+15,8/17/15,15.17,1,6.14303E+25
4823,1E+15,10/26/15,0,1,3.66705E+24
9604,1E+15,10/27/15,8.9,1,6.5359E+24
9604,1E+15,11/14/15,0,1,6.6241E+23
9807,77105810095,10/7/15,35.58,1,2.0885E+23
1396,1E+15,6/5/15,35.53,4,6.06821E+25
1396,6360167681,4/28/15,65.84,1,6.02721E+25
9604,1E+15,7/28/15,-17.8,-2,6.3292E+24
1396,1E+15,8/7/15,21.34,1,6.13223E+24
1396,5610010281,11/21/15,2.83,1,6.24194E+25
9604,1E+15,12/10/15,0,1,6.7348E+24
1396,1E+15,12/8/15,55.62,1,6.2586E+25
1396,1E+15,12/29/15,106.87,1,6.27887E+25
9604,1E+15,12/22/15,0,1,6.7793E+24
9807,83215400005,5/4/15,158.42,1,1.5431E+24
4823,1E+15,11/6/15,38.34,1,3.72505E+24
1396,1E+15,10/1/15,11.09,1,6.19031E+25
1396,1E+15,11/17/15,1.76,1,6.23723E+25
9604,1E+15,12/30/15,0,1,6.8019E+23
9807,77105880013,5/28/15,5.86,1,1.6365E+24
1396,77105804873,4/10/15,6.75,1,6.00736E+25
4823,1E+15,10/2/15,40.46,1,3.57915E+24
9604,1E+15,9/17/15,8.9,1,6.4351E+24
1396,1E+15,6/30/15,17.39,2,6.094E+25
9604,1E+15,12/3/15,0,1,6.7093E+24
4823,77105890003,7/15/15,2.12,1,3.24465E+24
9604,1E+15,12/14/15,8.9,1,6.7463E+23
1396,77105810735,9/26/15,20.45,1,6.18475E+25
1396,1E+15,8/10/15,34.98,1,6.13545E+25
9807,31011901701,6/30/15,16,1,1.7431E+24
9604,1E+15,12/29/15,0,1,6.7996E+24
1396,77105880035,11/4/15,1.76,1,6.22495E+25
1396,1E+15,4/9/15,0,1,6.00627E+25
4823,1E+15,4/27/15,16.04,1,2.89175E+24
9604,1E+15,12/2/15,8.9,1,6.7031E+24
1396,77105810716,5/15/15,42.7,1,6.04611E+25
9604,1E+15,10/22/15,8.9,1,6.5187E+24
1396,77105880037,8/31/15,2.3,1,6.15675E+25
4823,1E+15,8/11/15,0,1,3.35215E+24
1396,1E+15,7/10/15,0,1,6.10419E+25
9807,1E+15,8/6/15,44.5,1,1.8683E+24
4823,1E+15,11/23/15,0,1,3.78755E+24
1396,6260014372,5/19/15,22.23,1,6.04945E+25
9807,1E+15,4/17/15,0,1,1.4839E+24
9807,1E+15,12/1/15,1.58,1,2.2913E+24
1396,77141200001,12/21/15,4.24,1,6.2719E+25
1396,77105880047,12/9/15,3.19,1,6.26046E+25
9807,1E+15,12/17/15,17.8,1,2.3589E+24
4823,1E+15,6/1/15,206.78,2,3.04285E+24
4823,62147801980,12/18/15,1.78,1,3.89235E+24
9807,77105802547,1/8/16,10.31,1,2.4162E+24
1396,5960006060,1/8/16,5.86,1,6.2891E+25
1396,1E+15,10/2/15,0,1,6.19185E+25
1396,1E+15,1/3/16,31.56,1,6.2829E+25
1396,5980000002,4/15/15,3.19,1,6.01288E+25
1396,1E+15,11/18/15,7.32,1,6.23905E+25
9604,1E+15,12/22/15,0,1,6.7757E+23
1396,1E+15,12/12/15,11.55,1,6.26325E+25
9604,1E+15,12/28/15,0,1,6.7946E+24
9807,6260014252,9/3/15,24.9,1,1.9692E+24
9807,1E+15,8/7/15,21.08,1,1.871E+24
1396,1E+15,5/12/15,117,2,6.04339E+25
4823,1E+15,6/15/15,72.2,2,3.11125E+24
1396,1E+15,8/17/15,3.42,1,6.14234E+25
9604,1E+15,4/16/15,8.9,1,6.1419E+24
4823,1E+15,5/19/15,0,1,2.98505E+24
1396,1E+15,11/13/15,0,1,6.2339E+25
1396,1E+15,10/19/15,389.43,1,6.20796E+25
1396,1E+15,4/11/15,12.76,1,6.00789E+25
9604,1E+15,10/30/15,1.78,1,6.5504E+24
1396,1E+15,10/30/15,0,1,6.21996E+25
1396,1E+15,10/2/15,58.06,1,6.19189E+25
9604,1E+15,12/28/15,0,1,6.7928E+23
1396,1E+15,6/29/15,78.46,1,6.09203E+25
9604,1E+15,9/18/15,8.9,1,6.4367E+23
4823,6349108729,8/17/15,15.13,1,3.37325E+23
1396,1E+15,10/2/15,0,1,6.19133E+24
1396,1E+15,8/7/15,49.48,1,6.13313E+25
1396,1E+15,4/27/15,8.88,1,6.02589E+25
1396,1E+15,12/17/15,0,1,6.26961E+25
1396,77105880162,10/25/15,8.53,1,6.21497E+25
9604,1E+15,1/18/16,0,1,6.8691E+24
1396,6700000485,7/13/15,5.32,1,6.10619E+25
1396,77105880047,6/27/15,2.65,1,6.09103E+25
1396,1E+15,10/10/15,0,1,6.2003E+25
9604,1E+15,12/29/15,8.9,1,6.7973E+24
1396,1E+15,8/18/15,46.83,1,6.14437E+25
4823,1E+15,7/28/15,15.63,1,3.29675E+24
1396,1E+15,11/2/15,0,1,6.2226E+25
1396,1E+15,4/27/15,9.08,1,6.0254E+25
1396,1E+15,4/14/15,0,1,6.011E+25
9807,1E+15,7/29/15,58.44,1,1.8436E+24
9807,1E+15,7/3/15,0,1,1.756E+24
4823,1E+15,6/3/15,140.03,1,3.05425E+24
9604,1E+15,12/1/15,8.9,1,6.6926E+23
4823,1E+15,8/20/15,0,1,3.39135E+23
1396,1E+15,12/7/15,7.32,1,6.25752E+25
4823,1E+15,12/2/15,0,1,3.82475E+23
9604,1E+15,11/12/15,0,1,6.6096E+23
1396,5621982330,9/8/15,64.06,1,6.1655E+25
1396,1E+15,10/19/15,56.98,1,6.20819E+25
1396,1E+15,7/29/15,24.56,1,6.12394E+25
4823,1E+15,6/12/15,0,1,3.10435E+24
1396,1E+15,4/29/15,0,1,6.02873E+25
9604,1E+15,11/30/15,0,1,6.6873E+23
1396,1E+15,4/7/15,52.79,1,6.00278E+25
1396,1E+15,9/3/15,11.48,1,6.1611E+25
1396,5980000060,5/5/15,3.19,1,6.03537E+25
9604,1E+15,11/5/15,19.17,1,6.5739E+24
9604,1E+15,12/8/15,0,1,6.7206E+23
1396,1E+15,1/22/16,0,1,6.3038E+25
4823,1E+15,10/19/15,40.32,1,3.63105E+24
9604,1E+15,1/19/16,0,1,6.8751E+24
1396,6700000463,6/30/15,4.97,1,6.09402E+25
1396,1E+15,12/1/15,0,1,6.25241E+25
9807,1E+15,10/5/15,10.82,1,2.0786E+24
9604,1E+15,11/24/15,0,1,6.6704E+24
1396,5610010281,9/17/15,2.65,1,6.17534E+25
1396,1E+15,5/6/15,59.38,1,6.03649E+25
9604,1E+15,11/24/15,0.02,1,6.6649E+23
4823,6900001425,6/26/15,1.76,1,3.16325E+24
4823,1E+15,9/11/15,36.31,1,3.48215E+23
1396,1E+15,12/16/15,0,1,6.26783E+25
9807,77105840024,7/13/15,40.92,1,1.7844E+23
9604,1E+15,12/22/15,0,1,6.7793E+24
4823,5490000029,9/2/15,1.76,1,3.45075E+24
1396,77105810585,5/11/15,24.01,1,6.04134E+25
9604,1E+15,12/8/15,0,1,6.7225E+23
9604,1E+15,11/25/15,0,1,6.6726E+24
1396,6081506201,7/30/15,25.79,1,6.12441E+25
1396,77105860243,7/26/15,7.1,1,6.12008E+25
9807,83215400105,4/2/15,85.44,2,1.4371E+24
9604,1E+15,12/10/15,0,1,6.7376E+24
1396,1E+15,9/26/15,7.14,1,6.18489E+25
4823,1E+15,10/6/15,0,1,3.58755E+24
1396,6800079282,9/22/15,3.19,1,6.18021E+25
4823,5980000021,6/2/15,2.83,1,3.04985E+24
4823,1E+15,12/11/15,0,1,3.86375E+23
4823,5997207130,12/22/15,16.89,1,3.90815E+24
9807,5770021806,9/10/15,7.99,1,1.9887E+24
9807,1E+15,4/28/15,124.83,1,1.5211E+24
1396,1E+15,8/19/15,0,1,6.14582E+25
1396,1E+15,4/12/15,0,1,6.00866E+25
1396,1E+15,10/30/15,69.53,1,6.22015E+25
4823,5854255583,5/28/15,3.54,1,3.02995E+24
1396,1E+15,8/19/15,1.78,1,6.14554E+25
4823,1E+15,1/15/16,19.05,1,3.99105E+24
1396,1E+15,8/21/15,0,1,6.14768E+25
4823,1E+15,8/14/15,0,1,3.36985E+24
1396,1E+15,10/9/15,7.23,1,6.19945E+25
1396,1E+15,10/2/15,0,1,6.19175E+25
9807,6024594142,1/28/16,80.08,1,2.4911E+23
9604,1E+15,12/14/15,0,1,6.7468E+24
4823,77105810239,12/11/15,21.34,1,3.86465E+24
1396,1E+15,7/15/15,0,1,6.109E+25
1396,1E+15,6/15/15,1232.4,2,6.07733E+25
1396,1E+15,6/13/15,0,1,6.07631E+25
1396,5770062860,12/21/15,3.19,1,6.27211E+25
1396,1E+15,4/10/15,0,1,6.00725E+25
9807,1E+15,11/18/15,10.36,1,2.2434E+24
9807,1E+15,7/9/15,37.52,2,1.7774E+24
9807,1E+15,10/28/15,33.96,1,2.1711E+24
1396,1E+15,7/14/15,0,1,6.10827E+25
1396,77584920405,5/25/15,12.62,1,6.05549E+25
9604,1E+15,12/2/15,0,1,6.7007E+23
1396,1E+15,12/18/15,0,1,6.27022E+25
1396,1E+15,5/22/15,94.25,1,6.05397E+25
9604,1E+15,12/14/15,0,1,6.7468E+24
4823,6202000541,10/2/15,2.83,1,3.57535E+24
1396,77141200004,1/14/16,4.24,1,6.29426E+25
1396,1E+15,7/27/15,57.24,1,6.1212E+25
1396,5559944011,6/10/15,16,1,6.07371E+25
1396,77105880035,5/19/15,4.75,3,6.04908E+25
1396,1E+15,10/13/15,42.1,1,6.2023E+25
4823,6454131986,11/16/15,85.39,3,3.75655E+24
4823,5770032971,11/3/15,2.83,1,3.70535E+24
1396,1E+15,10/20/15,7.32,1,6.2091E+24
1396,1E+15,1/18/16,0,1,6.2987E+25
4823,1E+15,11/27/15,0,1,3.80585E+23
9807,6210781741,12/11/15,6.75,1,2.3333E+23
1396,1E+15,10/14/15,34.32,1,6.204E+25
1396,1E+15,7/18/15,48.34,1,6.11223E+25
9604,1E+15,12/23/15,8.9,1,6.7838E+24
9807,1E+15,8/21/15,0,1,1.9173E+24
1396,1E+15,11/9/15,7.32,1,6.22918E+25
1396,1E+15,10/22/15,11.11,1,6.2124E+25
9604,1E+15,1/4/16,0,1,6.8176E+24
1396,1E+15,8/22/15,0,1,6.14899E+25
9807,1E+15,10/7/15,45.96,1,2.0908E+24
9807,77105840016,9/22/15,5.86,1,2.0294E+24
9604,1E+15,12/3/15,0,1,6.7093E+24
1396,5849632873,10/7/15,3.36,1,6.19675E+25
1396,1E+15,11/21/15,0,1,6.24218E+25
9604,1E+15,11/14/15,0,1,6.6244E+24
9604,1E+15,12/30/15,0,1,6.8031E+24
1396,1E+15,12/28/15,0,1,6.27735E+24
9604,1E+15,10/29/15,0,1,6.5452E+24
1396,1E+15,9/25/15,0,1,6.18363E+25
1396,5960006064,8/19/15,4.97,1,6.1459E+25
9604,1E+15,12/24/15,0,1,6.7851E+24
1396,5610010281,10/24/15,5.66,2,6.2145E+25
1396,77105880163,11/3/15,8.53,1,6.223E+24
1396,1E+15,9/24/15,3.54,1,6.18225E+25
4823,1E+15,7/10/15,6.84,4,3.22485E+23
1396,1E+15,10/20/15,64.51,1,6.21019E+25
9604,1E+15,10/28/15,8.9,1,6.5415E+23
4823,5490000030,1/27/16,5.82,3,4.03505E+24
1396,1E+15,8/24/15,5.32,1,6.15036E+25
9807,77105840078,12/30/15,1.76,1,2.3856E+23
1396,6454130137,5/14/15,13.33,1,6.04478E+25
1396,1E+15,9/30/15,0,1,6.18899E+25
9807,77105810396,5/20/15,26.68,1,1.6011E+23
4823,1E+15,5/20/15,0,1,2.99505E+24
1396,6490000031,11/12/15,3.54,1,6.23335E+25
1396,1E+15,7/6/15,0,1,6.09843E+25
1396,6700011182,11/24/15,5.86,1,6.24542E+25
1396,1E+15,12/21/15,0,1,6.27305E+25
1396,1E+15,12/28/15,0,1,6.2778E+25
4823,62147801980,6/2/15,1.78,1,3.04805E+24
4823,1E+15,8/20/15,65.61,1,3.39585E+24
9604,1E+15,11/17/15,0,1,6.6389E+24
1396,1E+15,7/3/15,0,1,6.09675E+25
9604,1E+15,12/28/15,0,1,6.7923E+23
9604,1E+15,12/10/15,0,1,6.7333E+24
4823,1E+15,10/30/15,0,1,3.69165E+24
9604,1E+15,12/14/15,0,1,6.7468E+24
9604,1E+15,12/1/15,0,1,6.6962E+24
4823,5490000002,7/7/15,4.25,1,3.20625E+24
1396,5980020080,5/14/15,3.19,1,6.04583E+25
9604,1E+15,11/11/15,0,1,6.6054E+23
1396,6024528435,11/4/15,32.91,1,6.22526E+25
1396,1E+15,4/19/15,0,1,6.01671E+25
1396,1E+15,5/27/15,0,2,6.05875E+25
9604,1E+15,12/20/15,8.9,1,6.7693E+23
4823,1E+15,8/13/15,2.99,1,3.36555E+24
1396,1E+15,11/13/15,0,1,6.23418E+25
1396,1E+15,11/12/15,26.27,1,6.23273E+25
9807,1E+15,9/2/15,1855.03,1,1.9619E+24
4823,77663910001,9/22/15,1.98,1,3.52155E+23
1396,1E+15,8/28/15,4.43,1,6.15532E+25
4823,1E+15,12/2/15,0,1,3.83025E+24
9604,1E+15,12/22/15,0,1,6.7764E+23
1396,77105860085,7/30/15,4.08,1,6.12487E+25
9604,1E+15,11/16/15,0,1,6.6284E+23
1396,1E+15,10/14/15,47.1,1,6.2031E+25
1396,6700000485,4/29/15,10.64,2,6.02833E+25
4823,77105890006,1/12/16,5.32,1,3.97455E+24
1396,77105810391,1/19/16,13.87,1,6.29976E+25
1396,77105880037,9/27/15,2.3,1,6.18523E+25
1396,6260014370,4/17/15,17.78,1,6.01444E+24
1396,1E+15,4/10/15,0,1,6.00759E+25
9604,1E+15,9/29/15,8.72,1,6.4588E+24
9807,1E+15,11/6/15,22.82,1,2.2146E+24
1396,1E+15,8/15/15,1.76,1,6.14114E+25
1396,3980001361,10/25/15,13.33,1,6.21497E+25
1396,1E+15,7/8/15,34.44,1,6.10212E+25
1396,6700011180,7/5/15,3.72,1,6.09788E+25
1396,77105880035,8/2/15,3.17,2,6.12701E+25
1396,6700000928,11/22/15,2.3,1,6.24263E+25
4823,6260096108,7/3/15,24.01,1,3.19225E+24
4823,77105890016,4/24/15,4.24,2,2.88675E+24
9604,1E+15,12/24/15,0,1,6.7851E+24
9604,1E+15,12/3/15,0,1,6.7088E+24
1396,1E+15,5/26/15,7.32,1,6.05701E+25
9604,1E+15,12/18/15,0,1,6.7662E+24
4823,1E+15,12/8/15,0,1,3.84915E+24
1396,5847810792,11/17/15,30.24,1,6.23743E+25
1396,1E+15,6/2/15,1.78,1,6.06431E+25
1396,1E+15,10/5/15,49.09,1,6.19381E+25
4823,6900014722,4/24/15,10.64,2,2.88455E+24
9807,1E+15,7/27/15,2.55,1,1.8317E+24
4823,77105810776,7/16/15,26.68,1,3.25215E+24
9604,1E+15,10/22/15,8.9,1,6.5175E+23
4823,1E+15,8/11/15,16.29,1,3.35255E+24
4823,6634323650,11/24/15,3.01,1,3.78955E+24
4823,1E+15,8/13/15,39.87,1,3.36475E+24
9807,1E+15,7/7/15,13.81,1,1.7687E+24
1396,5849642244,6/3/15,3.19,1,6.06604E+25
9807,41600000235,8/20/15,4.09,1,1.9125E+24
9604,1E+15,11/16/15,0,1,6.6284E+23
4823,1E+15,7/24/15,0,1,3.28835E+24
9604,1E+15,1/19/16,0,1,6.8751E+24
9807,1E+15,9/18/15,0,1,2.0164E+24
1396,1E+15,8/28/15,0,1,6.15499E+25
9604,1E+15,12/7/15,0,1,6.7178E+23
1396,1E+15,4/21/15,5.45,1,6.01824E+24
4823,1E+15,11/24/15,0,1,3.79035E+24
1396,77105811192,6/8/15,4.43,1,6.07027E+24
1396,77105880017,11/1/15,2.47,1,6.22141E+25
1396,1E+15,4/7/15,0,1,6.00246E+25
9807,83215400002,1/29/16,162.87,1,2.5006E+24
9604,1E+15,12/22/15,0,1,6.7801E+24
1396,1E+15,6/8/15,43.47,2,6.07073E+25
1396,78616265003,5/25/15,5.32,1,6.0565E+25
9807,1E+15,7/16/15,6.8,1,1.798E+23
1396,77141200001,8/31/15,4.24,1,6.15639E+25
1396,1E+15,6/5/15,0,2,6.06825E+25
4823,5660000030,5/20/15,2.83,1,2.99345E+24
1396,77105806928,5/26/15,6.21,1,6.05769E+25
1396,1E+15,10/7/15,0,1,6.1972E+25
1396,5980000060,4/4/15,3.19,1,6.00012E+25
9604,1E+15,12/10/15,0,1,6.7353E+24
9604,1E+15,1/4/16,0,1,6.8176E+24
9604,1E+15,12/14/15,0,1,6.7468E+24
1396,1E+15,11/6/15,7.32,1,6.22758E+25
4823,1E+15,9/10/15,0,1,3.47585E+23
1396,1E+15,9/1/15,0,1,6.15859E+25
1396,1E+15,4/1/15,56.09,1,5.99702E+25
1396,1E+15,12/4/15,0,1,6.2556E+25
1396,1E+15,7/15/15,14.63,2,6.10857E+25
9604,1E+15,12/22/15,0,1,6.7763E+23
9807,1E+15,12/21/15,51.1,1,2.3698E+24
4823,1E+15,8/13/15,57.37,1,3.36425E+24
4823,1E+15,4/8/15,64.29,1,2.80975E+23
1396,1E+15,9/4/15,72.43,1,6.16146E+24
4823,1150900366,11/2/15,16,1,3.70315E+24
1396,1E+15,5/17/15,9.79,1,6.04765E+25
9604,1E+15,12/29/15,0,1,6.7981E+24
1396,5847811131,9/8/15,24.01,1,6.1651E+25
9807,77105810346,10/22/15,34.69,1,2.1466E+24
1396,1E+15,8/27/15,0,1,6.15349E+25
9604,1E+15,12/5/15,0,1,6.7141E+24
1396,1E+15,6/23/15,0,7,6.08612E+25
9604,1E+15,1/20/16,0,1,6.8791E+23
9604,1E+15,1/4/16,0,1,6.8176E+24
1396,1E+15,11/15/15,10.66,1,6.2353E+25
9604,1E+15,12/1/15,0,1,6.6916E+23
4823,1E+15,9/18/15,11.34,1,3.51125E+24
1396,5960006060,12/24/15,5.86,1,6.27628E+24
1396,77105810775,12/27/15,20.45,1,6.27691E+25
1396,78616265003,6/18/15,5.32,1,6.08175E+25
1396,77105810901,10/25/15,8.53,1,6.21497E+25
1396,1E+15,8/19/15,12.41,1,6.14613E+25
1396,6210700439,5/28/15,23.12,1,6.05952E+24
4823,1E+15,5/29/15,357.1,3,3.03495E+24
9807,1E+15,4/8/15,160.56,1,1.4479E+24
9604,1E+15,10/21/15,0,1,6.5141E+23
1396,6120008443,6/12/15,3.36,1,6.0759E+25
9807,83215400009,8/28/15,158.42,1,1.9443E+24
9604,1E+15,12/18/15,0,1,6.7658E+24
1396,1E+15,8/17/15,5.32,1,6.1429E+25
4823,62147801980,12/14/15,1.78,1,3.87005E+24
1396,1E+15,5/7/15,0,11,6.03775E+25
1396,5849632873,9/16/15,3.19,1,6.17386E+25
4823,1E+15,8/17/15,13.35,1,3.37365E+24
9807,1E+15,11/25/15,7.3,1,2.2661E+23
9807,1E+15,8/28/15,0,1,1.9433E+24
1396,5980020080,6/15/15,3.19,1,6.07746E+25
4823,1E+15,10/1/15,9.02,1,3.57295E+24
1396,1E+15,1/7/16,0,1,6.2878E+25
4823,1E+15,8/21/15,0,1,3.39975E+24
1396,6009326570,9/24/15,20.45,1,6.18206E+25
1396,5960006059,9/22/15,4.97,1,6.18043E+25
1396,1E+15,6/13/15,0,1,6.0764E+25
1396,1E+15,8/7/15,6.14,1,6.13268E+25
1396,1E+15,6/12/15,1.76,1,6.07569E+25
1396,1E+15,10/6/15,7.32,1,6.19515E+24
4823,1E+15,12/3/15,0,1,3.83125E+24
1396,1E+15,8/24/15,0,1,6.15059E+25
9604,1E+15,12/3/15,0,1,6.7088E+24
4823,6900000425,4/24/15,1.76,1,2.88335E+24
1396,78616265011,10/28/15,5.14,1,6.21831E+25
1396,1E+15,6/14/15,0,5,6.07689E+25
1396,1E+15,5/18/15,1.78,1,6.04852E+25
1396,1E+15,11/4/15,44.38,1,6.2253E+25
1396,77105880035,6/22/15,1.58,1,6.08496E+25
1396,1E+15,8/19/15,0,1,6.14538E+25
1396,77105880051,10/6/15,3.19,1,6.19568E+25
1396,6454130250,5/29/15,25.79,1,6.06085E+25
9604,1E+15,12/10/15,0,1,6.7363E+24
9807,1E+15,5/21/15,34.82,2,1.6106E+24
1396,1E+15,5/7/15,0,3,6.03796E+25
9807,77105840092,9/17/15,7.64,1,2.0147E+24
9604,1E+15,1/21/16,8.9,1,6.8836E+23
9807,1E+15,4/23/15,18.81,1,1.5058E+24
9604,1E+15,12/1/15,8.9,1,6.6921E+23
1396,8390000626,5/26/15,4.97,1,6.05695E+25
9604,1E+15,12/9/15,0,1,6.7302E+24
1396,6490007020,6/8/15,6.75,1,6.07065E+25
1396,1E+15,4/24/15,19.94,1,6.02259E+25
1396,77105890007,12/16/15,0.87,1,6.26718E+25
1396,1E+15,12/14/15,5.32,1,6.26417E+25
1396,1E+15,11/12/15,0,1,6.23285E+25
4823,1E+15,12/8/15,7.51,1,3.84825E+24
9604,1E+15,12/10/15,0,1,6.7352E+24
1396,1E+15,5/6/15,0,2,6.03605E+25
9604,1E+15,1/4/16,0,1,6.8176E+24
1396,5760610130,11/14/15,19.56,1,6.23502E+25
4823,1E+15,11/30/15,26.08,1,3.81705E+24
1396,1E+15,8/16/15,0,1,6.14143E+25
9807,1E+15,12/23/15,16.04,1,2.3768E+23
4823,1E+15,8/6/15,14.22,1,3.33735E+24
4823,1E+15,8/17/15,23.92,1,3.37645E+24
4823,1E+15,6/23/15,22.21,1,3.14755E+24
4823,1E+15,8/12/15,16.29,1,3.35985E+24
1396,1E+15,7/2/15,9.77,2,6.09561E+25
9604,1E+15,12/24/15,0,1,6.7851E+24
1396,6041001694,4/9/15,2.65,1,6.00526E+25
9604,1E+15,12/8/15,0,1,6.7235E+24
1396,1E+15,10/2/15,7.32,1,6.19136E+24
9604,1E+15,12/18/15,0,1,6.7662E+24
4823,77105880035,10/14/15,1.41,1,3.61725E+24
1396,1E+15,10/21/15,37.13,1,6.21051E+25
9604,1E+15,12/15/15,8.9,1,6.7496E+23
1396,6700000829,5/6/15,2.12,1,6.0361E+25
1396,5980000003,12/8/15,3.36,1,6.25939E+25
9807,6210790851,7/3/15,33.8,1,1.7585E+24
4823,6862517931,12/24/15,17.76,2,3.92255E+24
9604,1E+15,11/30/15,0,1,6.6889E+24
9807,1E+15,4/20/15,23.76,1,1.4892E+23
1396,77105880037,9/30/15,2.3,1,6.1894E+25
1396,1E+15,4/4/15,0,1,6.00008E+25
4823,6202000541,7/7/15,2.83,1,3.20325E+23
9604,1E+15,1/18/16,0,1,6.8691E+24
9604,1E+15,11/16/15,0,1,6.6306E+24
1396,1E+15,8/28/15,0,1,6.15491E+25
4823,77105890016,7/3/15,4.24,2,3.19365E+24
9604,1E+15,6/30/15,62.3,7,6.2815E+24
1396,77105810237,11/25/15,13.33,1,6.24566E+24
9807,1E+15,12/11/15,0,1,2.3369E+24
1396,1E+15,8/21/15,67.59,1,6.14848E+25
4823,77105810641,4/27/15,12.09,1,2.89235E+24
1396,1E+15,8/9/15,0,1,6.13387E+25
1396,1E+15,8/18/15,14.67,1,6.14397E+25
1396,1E+15,11/22/15,0,1,6.24286E+25
1396,5610007612,7/23/15,5.27,1,6.11759E+25
1396,1E+15,1/4/16,0,1,6.28385E+25
1396,1E+15,11/4/15,46.74,1,6.22525E+25
1396,1E+15,8/26/15,21.34,1,6.15307E+25
9604,1E+15,12/13/15,0,1,6.7436E+24
1396,1E+15,10/9/15,0,1,6.19985E+25
1396,1E+15,7/15/15,124.42,3,6.10858E+25
1396,6800079282,7/16/15,3.19,1,6.11078E+25
1396,1E+15,7/5/15,47.05,2,6.0982E+25
1396,1E+15,11/1/15,0,1,6.22145E+25
1396,1E+15,4/23/15,0,2,6.02126E+25
1396,77105810882,5/11/15,8.53,1,6.0413E+25
4823,1E+15,6/10/15,7.69,1,3.09305E+24
4823,1E+15,10/21/15,0,1,3.64465E+24
1396,5760698835,6/23/15,22.23,1,6.08688E+25
1396,1E+15,6/29/15,130.47,5,6.0923E+25
9807,1E+15,12/16/15,17.8,1,2.3548E+24
4823,1E+15,12/22/15,0,1,3.91175E+24
1396,1E+15,8/23/15,51.05,1,6.14946E+25
9604,1E+15,12/7/15,0,1,6.7186E+24
1396,1E+15,12/5/15,0,1,6.25675E+25
1396,5770022995,4/6/15,3.19,1,6.00103E+25
1396,1E+15,10/5/15,12.44,1,6.1948E+25
1396,1E+15,9/16/15,37.18,1,6.1741E+25
9604,1E+15,12/10/15,0,1,6.7363E+24
1396,5960006060,10/5/15,5.86,1,6.195E+25
1396,77105810435,10/9/15,17.78,1,6.19958E+25
4823,1E+15,8/10/15,221,1,3.34935E+24
9807,1E+15,10/5/15,4.61,1,2.0806E+24
4823,5799042443,8/28/15,42.7,1,3.43265E+24
1396,77105880037,10/19/15,2.47,1,6.20786E+24
9604,1E+15,12/15/15,0,1,6.7508E+24
1396,74422944020,5/12/15,31.49,1,6.04264E+25
