trans_dt,store_location_key,product_key,sales,units,trans_id
5/1/15,6973,1.00E+15,0,1,3.09E+25
9/16/15,6973,1.00E+15,0,1,3.14E+24
8/31/15,6973,1.00E+15,24.19,1,3.14E+25
9/1/15,6973,1.00E+15,0,1,3.14E+25
10/13/15,6973,1.00E+15,7.32,1,3.15E+25
10/30/15,6973,1.00E+15,54.36,1,3.16E+25
9/11/15,6973,1.00E+15,3.56,1,3.14E+24
4/28/15,6973,1.00E+15,7.32,1,3.08E+25
11/30/15,6973,1.00E+15,0,1,3.17E+25
12/4/15,6973,1.00E+15,0,1,3.17E+25
7/14/15,6973,1.00E+15,9.77,3,3.12E+25
5/6/15,6973,1.00E+15,2.65,1,3.09E+24
4/21/15,6973,1.00E+15,64.28,1,3.08E+25
4/24/15,6973,1.00E+15,25.79,1,3.08E+25
12/8/15,6973,1.00E+15,79.64,1,3.17E+25
9/11/15,6973,1.00E+15,0,1,3.14E+25
1/29/16,7167,1.00E+15,35.85,1,5.56E+22
11/24/15,6973,77105810061,16,1,3.17E+25
4/27/15,6973,1.00E+15,7.32,1,3.08E+25
1/26/16,6973,1.00E+15,1.78,1,3.19E+25
12/18/15,6973,1.00E+15,39.85,1,3.18E+25
12/8/15,6973,6490007069,1.94,1,3.17E+25
5/15/15,6973,1.00E+15,14.63,2,3.09E+25
7/7/15,6973,1.00E+15,20.02,1,3.11E+25
9/25/15,6973,1.00E+15,0,1,3.15E+25
1/27/16,7167,1.00E+15,9.29,1,2.56E+22
4/30/15,6973,1.00E+15,39.16,2,3.09E+25
7/15/15,6973,1.00E+15,0,8,3.12E+25
10/14/15,6973,1.00E+15,0,1,3.15E+25
5/15/15,6973,1.00E+15,0,1,3.09E+25
10/30/15,6973,1.00E+15,0,1,3.16E+25
4/28/15,6973,1.00E+15,0,1,3.08E+25
10/7/15,6973,77105880035,1.76,1,3.15E+25
6/3/15,6973,6410085266,1.94,1,3.10E+25
7/14/15,6973,1.00E+15,0,3,3.12E+25
7/7/15,6973,1.00E+15,0,1,3.11E+25
8/24/15,6973,1.00E+15,44.66,1,3.13E+25
9/3/15,6973,1.00E+15,1.78,1,3.14E+25
4/29/15,6973,1.00E+15,7.32,1,3.08E+25
10/6/15,6973,1.00E+15,7.32,1,2.06E+24
8/5/15,6973,77105880035,1.58,1,3.13E+25
12/30/15,6973,1.00E+15,0,1,3.18E+25
9/23/15,6973,3746601708,3.54,1,3.14E+25
4/27/15,6973,1.00E+15,26.18,1,3.08E+25
6/2/15,6973,1.00E+15,24.8,3,3.10E+24
7/31/15,6973,77105805557,7.99,1,3.12E+25
10/28/15,6973,1.00E+15,0,1,3.16E+25
7/20/15,6973,1.00E+15,21.95,3,3.12E+25
5/26/15,6973,5660079321,3.19,1,3.10E+25
12/4/15,6973,1.00E+15,7.32,1,3.17E+25
5/21/15,6973,1.00E+15,10.68,6,3.09E+25
12/2/15,6973,1.00E+15,0,1,3.17E+25
4/23/15,6973,1.00E+15,7.32,1,3.08E+25
9/15/15,6973,1.00E+15,3.56,1,3.14E+25
10/16/15,6973,1.00E+15,1.78,1,3.15E+25
1/25/16,6973,1.00E+15,47.69,1,3.19E+25
1/20/16,6973,1.00E+15,47.86,1,3.19E+25
4/17/15,6973,5113165299,12.09,1,3.08E+25
11/19/15,6973,1.00E+15,1.78,1,3.17E+25
8/27/15,6973,5621903103,22.23,1,3.13E+25
9/25/15,6973,1.00E+15,0,1,3.15E+25
1/28/16,6973,1.00E+15,79.48,1,3.19E+25
11/17/15,6973,1.00E+15,1.78,1,3.17E+24
10/1/15,6973,1.00E+15,0,1,3.15E+25
5/4/15,6973,6285176400,2.47,1,3.09E+25
7/22/15,6973,77105810007,12.42,2,3.12E+25
5/13/15,6973,1.00E+15,14.49,1,3.09E+25
4/15/15,6973,1.00E+15,1.78,1,3.08E+25
11/12/15,6973,1.00E+15,1.78,1,3.16E+25
4/15/15,6973,1.00E+15,-142.4,-1,3.08E+25
7/15/15,6973,1.00E+15,7.32,2,3.12E+25
4/10/15,6973,6700000928,2.12,1,3.08E+25
10/7/15,6973,5899700005,5.32,1,3.15E+25
12/3/15,6973,1.00E+15,13.07,1,3.17E+25
11/5/15,6973,7478000073,3.54,1,3.16E+25
12/21/15,6973,1.00E+15,0,1,3.18E+25
4/21/15,6973,6926003200,13.87,1,3.08E+25
4/9/15,6973,1.00E+15,7.32,1,3.08E+25
4/21/15,6973,1.00E+15,16.41,1,2.01E+24
9/18/15,6973,1.00E+15,0,1,3.14E+25
9/1/15,6973,77105810640,12.09,1,3.14E+24
10/26/15,6973,1.00E+15,0,1,3.16E+25
6/12/15,6973,1.00E+15,7.32,1,3.10E+25
11/17/15,6973,1.00E+15,0,1,3.17E+25
10/19/15,6973,77105811059,10.66,1,3.15E+25
12/7/15,6973,1.00E+15,69.22,1,3.17E+25
9/10/15,6973,1.00E+15,0,1,3.14E+25
1/7/16,6973,1.00E+15,0,1,3.18E+25
1/27/16,6973,1.00E+15,0,1,3.19E+25
5/12/15,6973,1.00E+15,1.09,1,3.09E+25
1/25/16,7167,1.00E+15,79.01,1,6.77E+21
6/30/15,6973,77105804071,9.42,1,3.11E+25
10/14/15,6973,1.00E+15,21.84,1,3.15E+25
5/13/15,6973,1.00E+15,51.21,1,2.02E+24
10/28/15,6973,1.00E+15,12.05,1,3.16E+25
4/20/15,6973,77105880035,1.58,1,3.08E+25
1/29/16,7167,1.00E+15,46.6,1,5.31E+22
5/21/15,6973,77105810325,22.23,1,3.09E+25
12/8/15,6973,1.00E+15,0,1,3.17E+25
12/22/15,6973,1.00E+15,0,1,3.18E+25
10/29/15,6973,1.00E+15,0,1,3.16E+25
11/18/15,6973,1.00E+15,2.17,1,3.17E+25
10/15/15,6973,1.00E+15,16.27,1,3.15E+25
9/8/15,6973,6360108701,48.93,1,3.14E+25
10/23/15,6973,1.00E+15,1.78,1,3.16E+24
12/9/15,6973,6800079282,3.36,1,3.17E+25
12/15/15,6973,1.00E+15,1.78,1,3.18E+25
9/10/15,6973,6202000552,3.54,1,3.14E+25
10/27/15,6973,1.00E+15,2.17,1,3.16E+25
11/6/15,6973,1.00E+15,0,1,3.16E+25
9/15/15,6973,1.00E+15,7.48,1,3.14E+25
4/13/15,6973,5849642239,3.19,1,3.08E+25
10/13/15,6973,1.00E+15,0,1,3.15E+25
1/28/16,7167,1.00E+15,90.21,1,3.76E+22
10/13/15,6973,1.00E+15,65.68,1,3.15E+25
10/27/15,6973,1.00E+15,2.17,1,3.16E+25
12/3/15,6973,1.00E+15,7.32,1,3.17E+25
10/20/15,6973,5849635277,3.36,1,3.15E+25
9/24/15,6973,62527303214,37.36,1,3.14E+25
1/28/16,7167,1.00E+15,73.59,1,3.61E+22
12/18/15,6973,1.00E+15,0,1,3.18E+25
7/24/15,6973,1.00E+15,0,1,3.12E+25
9/11/15,6973,1.00E+15,0,1,3.14E+25
10/19/15,6973,1.00E+15,0,1,3.15E+25
7/6/15,6973,1.00E+15,0,3,3.11E+25
5/26/15,6973,5849642239,3.19,1,3.10E+25
11/17/15,6973,1.00E+15,0,1,3.17E+25
1/8/16,6973,1.00E+15,0,1,3.18E+25
11/6/15,6973,1125000024,8.88,1,3.16E+24
4/28/15,6973,1.00E+15,0,1,3.08E+25
11/24/15,6973,77105880035,3.52,2,3.17E+25
12/11/15,6973,1.00E+15,0,1,3.18E+25
9/9/15,6973,1.00E+15,0,1,3.14E+25
4/13/15,6973,3660230032,9.77,1,3.08E+24
3/31/15,6973,1.00E+15,0,2,3.07E+25
11/2/15,6973,1.00E+15,106.94,1,3.16E+25
10/5/15,6973,1.00E+15,1.78,1,2.06E+24
10/22/15,6973,6210700523,39.14,1,3.16E+25
5/8/15,6973,1.00E+15,0,1,3.09E+25
1/5/16,6973,1.00E+15,0,1,3.18E+25
12/15/15,6973,1.00E+15,0,1,3.18E+25
1/29/16,6973,1.00E+15,0,1,3.19E+25
12/21/15,6973,1.00E+15,0,1,3.18E+25
1/27/16,7167,1.00E+15,9.35,1,2.22E+22
4/27/15,6973,1.00E+15,3.26,1,3.08E+24
6/18/15,6973,77105810601,20.45,1,3.11E+25
10/9/15,6973,1.00E+15,0,1,3.15E+25
10/9/15,6973,1.00E+15,62.53,1,3.15E+25
12/17/15,6973,1.00E+15,3.56,1,3.18E+24
10/21/15,6973,77105810346,71.16,2,3.15E+25
9/16/15,6973,6800061075,4.43,1,3.14E+25
10/19/15,6973,1.00E+15,0,1,3.15E+25
10/23/15,6973,1.00E+15,0,1,3.16E+25
11/3/15,6973,1.00E+15,7.32,1,3.16E+24
11/25/15,6973,5660079321,3.36,1,3.17E+25
7/29/15,6973,6490040955,3.54,1,3.12E+25
6/26/15,6973,1.00E+15,42.72,1,3.11E+25
6/5/15,6973,1.00E+15,14.63,2,3.10E+24
11/25/15,6973,1.00E+15,7.32,1,3.17E+25
12/16/15,6973,1.00E+15,11.55,1,3.18E+25
4/10/15,6973,6490040965,4.08,1,3.08E+25
4/28/15,6973,5770032944,3.19,1,3.08E+25
9/8/15,6973,77105810396,27.57,1,3.14E+25
12/7/15,6973,77105880062,7.64,1,3.17E+25
12/24/15,6973,1.00E+15,0,1,3.18E+25
4/27/15,6973,1.00E+15,1.09,1,3.08E+25
12/2/15,6973,6210700620,24.01,1,3.17E+25
8/6/15,6973,1.00E+15,-39.39,-1,3.13E+25
10/7/15,6973,1.00E+15,17.75,1,3.15E+24
4/2/15,6973,77105802582,3.49,1,3.07E+25
8/18/15,6973,1.00E+15,78.5,1,3.13E+25
4/24/15,6973,77105880035,1.58,1,3.08E+25
5/13/15,6973,1.00E+15,91.81,1,2.02E+24
12/2/15,6973,5980000021,3.36,1,3.17E+25
1/28/16,7167,1.00E+15,5.16,1,3.71E+22
10/15/15,6973,1.00E+15,38.63,1,2.07E+24
12/9/15,6973,1.00E+15,0,1,3.17E+25
5/27/15,6973,6285176400,2.47,1,3.10E+25
10/1/15,6973,6202000544,3.54,1,3.15E+25
4/6/15,6973,77105810081,7.99,1,3.07E+25
5/28/15,6973,1.00E+15,13.08,1,3.10E+25
7/10/15,6973,1.00E+15,28.85,1,2.03E+24
11/2/15,6973,1.00E+15,11.05,1,3.16E+25
12/9/15,6973,1.00E+15,31.31,1,2.09E+23
10/15/15,6973,1.00E+15,29.73,1,2.07E+24
10/22/15,6973,1.00E+15,3.6,1,3.16E+25
4/27/15,6973,6410085268,1.94,1,3.08E+25
9/16/15,6973,5899700005,5.32,1,3.14E+25
12/17/15,6973,1.00E+15,6.44,1,3.18E+25
12/16/15,6973,1.00E+15,0,1,3.18E+25
7/24/15,6973,6458900192,23.12,1,3.12E+25
11/10/15,6973,1.00E+15,7.32,1,3.16E+25
5/26/15,6973,1.00E+15,0,1,3.10E+25
1/27/16,7167,1.00E+15,9.35,1,2.22E+22
11/27/15,6973,1.00E+15,0,1,3.17E+24
9/22/15,6973,1.00E+15,18.16,1,2.06E+23
6/8/15,6973,77105810780,29.35,1,3.10E+25
11/12/15,6973,1.00E+15,0,1,3.16E+25
12/14/15,6973,1.00E+15,86.44,1,3.18E+25
10/15/15,6973,77105880163,8.53,1,3.15E+25
1/26/16,7167,1.00E+15,40.32,1,1.76E+22
1/25/16,6973,1.00E+15,25.28,1,3.19E+25
11/30/15,6973,1.00E+15,50.18,1,3.17E+25
1/29/16,7167,1.00E+15,25.22,1,5.27E+22
5/20/15,6973,1.00E+15,0,1,3.09E+25
11/13/15,6973,6988605099,39.14,1,3.16E+25
12/4/15,6973,1.00E+15,0,1,3.17E+25
12/11/15,6973,77105880035,1.76,1,3.18E+25
5/12/15,6973,1.00E+15,1.78,2,3.09E+25
5/4/15,6973,6285176400,2.47,1,3.09E+25
4/21/15,6973,1.00E+15,172.34,1,2.01E+24
5/28/15,6973,1.00E+15,2.3,1,3.10E+25
7/16/15,6973,1.00E+15,0,2,3.12E+25
10/15/15,6973,1.00E+15,180.83,1,2.07E+24
5/21/15,6973,1.00E+15,-68.76,-1,3.09E+25
11/17/15,6973,1.00E+15,0,1,3.17E+25
9/8/15,6973,1.00E+15,18.44,1,3.14E+25
4/21/15,6973,1.00E+15,160.06,1,2.01E+24
9/10/15,6973,1.00E+15,0,1,3.14E+25
10/7/15,6973,1.00E+15,0,1,3.15E+25
5/15/15,6973,1.00E+15,0,1,3.09E+25
1/20/16,6973,1.00E+15,0,1,2.11E+24
12/16/15,6973,1.00E+15,0,1,3.18E+25
12/18/15,6973,1.00E+15,0,1,3.18E+25
11/12/15,6973,1.00E+15,-7.03,-1,3.16E+25
10/29/15,6973,6890000013,2.3,1,3.16E+25
10/5/15,6973,1.00E+15,12.03,1,2.06E+24
9/23/15,6973,1.00E+15,1.78,1,3.14E+25
10/14/15,6973,1.00E+15,0,1,3.15E+24
10/15/15,6973,1.00E+15,57.6,1,2.07E+24
11/11/15,6973,1.00E+15,0,1,3.16E+25
4/2/15,6973,6890000013,4.59,2,3.07E+25
12/23/15,6973,1.00E+15,1.78,1,2.10E+24
8/7/15,6973,1.00E+15,0,1,3.13E+25
8/11/15,6973,1.00E+15,54.4,1,3.13E+25
4/10/15,6973,1.00E+15,0,1,3.08E+24
4/21/15,6973,1.00E+15,136.97,1,2.01E+24
12/21/15,6973,77105810221,21.34,1,3.18E+25
10/28/15,6973,1.00E+15,0,1,3.16E+25
11/6/15,6973,1.00E+15,7.32,1,3.16E+25
7/28/15,6973,1.00E+15,0,2,3.12E+25
5/27/15,6973,6210745400,29.35,1,3.10E+25
10/7/15,6973,1.00E+15,1.78,1,3.15E+25
12/18/15,6973,1.00E+15,0,1,3.18E+25
11/6/15,6973,1.00E+15,0,1,3.16E+25
1/27/16,6973,1.00E+15,19.44,1,3.19E+25
4/27/15,6973,1.00E+15,1.78,1,3.08E+25
10/16/15,6973,1.00E+15,35.99,1,3.15E+25
9/17/15,6973,77105810122,15.11,1,3.14E+25
12/3/15,6973,77105890046,6.21,1,3.17E+25
9/1/15,6973,1.00E+15,11.57,1,3.14E+24
7/24/15,6973,1.00E+15,3.56,2,3.12E+24
1/5/16,6973,1.00E+15,0,1,3.18E+24
5/20/15,6973,1.00E+15,1.78,1,3.09E+25
7/8/15,6973,1.00E+15,8.88,1,3.12E+25
7/7/15,6973,1.00E+15,1.25,2,3.11E+25
6/19/15,6973,77703400038,2.1,2,3.11E+25
8/7/15,6973,62527303145,11.37,1,3.13E+25
6/11/15,6973,1.00E+15,0,1,3.10E+24
11/9/15,6973,77105880035,1.76,1,3.16E+25
11/25/15,6973,1.00E+15,84,1,3.17E+25
4/29/15,6973,77105840013,25.79,1,3.08E+24
4/16/15,6973,1.00E+15,120.83,2,3.08E+25
5/15/15,6973,1.00E+15,0,1,3.09E+25
9/18/15,6973,1.00E+15,0,1,3.14E+25
11/16/15,6973,1.00E+15,0,1,3.17E+25
5/12/15,6973,6210000240,2.12,1,3.09E+25
10/22/15,6973,1.00E+15,0,1,3.15E+24
9/16/15,6973,1.00E+15,0,1,3.14E+25
6/12/15,6973,1.00E+15,67.8,1,2.02E+24
5/11/15,6973,1.00E+15,1.78,1,3.09E+25
4/28/15,6973,1.00E+15,66.2,1,3.08E+24
7/22/15,6973,1.00E+15,7.32,1,3.12E+25
5/21/15,6973,1.00E+15,76.54,1,3.09E+25
10/1/15,6973,1.00E+15,55.02,1,3.15E+25
1/29/16,6973,1.00E+15,0,1,3.19E+25
5/21/15,6973,1.00E+15,1.78,5,3.09E+25
12/15/15,6973,5980010009,3.36,1,3.18E+25
9/2/15,6973,1.00E+15,0,1,2.05E+24
1/7/16,6973,1.00E+15,10.88,1,3.18E+25
12/4/15,6973,1.00E+15,0,1,3.17E+25
4/2/15,6973,5770021599,3.01,1,3.07E+25
12/10/15,6973,1.00E+15,0,1,3.17E+25
4/28/15,6973,1.00E+15,0,1,3.08E+25
9/10/15,6973,6202000552,3.54,1,3.14E+25
9/21/15,6973,1.00E+15,0,1,3.14E+25
6/2/15,6973,1.00E+15,0,2,3.10E+25
6/25/15,6973,1.00E+15,0,1,3.11E+25
8/31/15,6973,77105810243,20.45,1,3.13E+24
4/28/15,6973,1.00E+15,0,1,3.08E+25
1/28/16,6973,77924200099,8.86,2,3.19E+25
12/4/15,6973,1.00E+15,0,1,3.17E+25
12/15/15,6973,77105880035,1.76,1,3.18E+25
12/22/15,6973,1.00E+15,0,1,3.18E+24
9/15/15,6973,1.00E+15,12.48,1,3.14E+25
9/10/15,6973,1.00E+15,7.32,1,3.14E+25
5/29/15,6973,1.00E+15,0,1,3.10E+25
12/28/15,6973,1.00E+15,7.32,1,3.18E+25
4/8/15,6973,5980000002,3.19,1,3.08E+25
11/25/15,6973,1.00E+15,17.5,1,3.17E+24
6/23/15,6973,6625906411,3.72,1,3.11E+25
6/10/15,6973,77105804105,28.46,1,3.10E+25
11/26/15,6973,77105880035,1.76,1,3.17E+25
7/7/15,6973,1.00E+15,1.78,1,3.11E+25
10/26/15,6973,1.00E+15,0,1,3.16E+25
12/16/15,6973,1.00E+15,0,1,3.18E+25
1/8/16,6973,1.00E+15,0,1,3.18E+25
10/27/15,6973,1.00E+15,2.17,1,3.16E+25
12/9/15,6973,1.00E+15,217.12,1,2.09E+23
9/10/15,6973,7478000073,3.36,1,3.14E+25
9/22/15,6973,1.00E+15,0,1,3.14E+25
5/29/15,6973,6800061075,4.43,1,3.10E+24
1/28/16,7167,1.00E+15,11.23,1,4.01E+22
6/19/15,6973,1.00E+15,1.78,1,3.11E+25
8/13/15,6973,6120022595,3.36,1,3.13E+25
1/18/16,6973,7279933880,5.86,1,3.19E+25
10/27/15,6973,1.00E+15,9.63,1,3.16E+25
7/30/15,6973,1.00E+15,0,2,3.12E+25
8/31/15,6973,6343570181,18.67,1,3.14E+25
1/8/16,6973,1.00E+15,122.45,1,3.18E+24
11/13/15,6973,7301028010,11.2,1,3.16E+25
10/7/15,6973,5980000021,3.36,1,3.15E+25
12/29/15,6973,1.00E+15,51.42,1,3.18E+24
4/27/15,6973,77105880035,1.58,1,3.08E+25
4/1/15,6973,77105880035,1.58,1,3.07E+25
1/12/16,6973,1.00E+15,11.55,1,3.19E+25
7/6/15,6973,5650035989,26.68,1,3.11E+25
1/4/16,6973,1.00E+15,8.13,1,3.18E+25
7/6/15,6973,1.00E+15,1.78,1,3.11E+25
12/23/15,6973,1.00E+15,22.73,1,3.18E+24
12/2/15,6973,5770022296,3.19,1,3.17E+25
11/12/15,6973,1.00E+15,1.09,1,3.16E+25
10/27/15,6973,1.00E+15,3.22,1,3.16E+25
9/23/15,6973,1.00E+15,0,1,3.14E+25
11/2/15,6973,1.00E+15,0,1,3.16E+25
9/18/15,6973,1.00E+15,7.32,1,3.14E+25
1/28/16,7167,1.00E+15,9.01,1,3.71E+22
1/20/16,6973,1.00E+15,10.88,1,2.11E+24
8/18/15,6973,1.00E+15,11.55,1,3.13E+25
5/25/15,6973,6490007069,1.76,1,3.10E+25
6/5/15,6973,5847810307,31.13,1,3.10E+25
1/26/16,7167,1.00E+15,28.52,1,2.03E+22
5/1/15,6973,1.00E+15,0,3,3.09E+24
11/25/15,6973,1.00E+15,7.32,1,3.17E+25
4/27/15,6973,1.00E+15,0,1,3.08E+25
9/8/15,6973,1.00E+15,1.78,1,3.14E+25
12/9/15,6973,1.00E+15,14.63,1,2.09E+23
1/29/16,7167,1.00E+15,16.8,1,5.87E+22
6/19/15,6973,5660079321,3.19,1,3.11E+25
10/23/15,6973,1.00E+15,0,1,3.16E+25
3/31/15,6973,1.00E+15,1.78,1,3.07E+24
10/16/15,6973,1.00E+15,-103.01,-1,3.15E+25
11/13/15,6973,1.00E+15,84.76,1,2.08E+24
11/17/15,6973,1.00E+15,0,1,3.17E+25
10/7/15,6973,1.00E+15,0,2,3.15E+25
12/9/15,6973,1.00E+15,0,1,3.17E+25
12/21/15,6973,1.00E+15,0,1,3.18E+25
4/30/15,6973,1.00E+15,0,1,3.09E+25
10/27/15,6973,5770022118,4.97,1,3.16E+25
7/3/15,6973,1.00E+15,0,1,3.11E+25
12/7/15,6973,1.00E+15,29.78,1,3.17E+25
12/14/15,6973,5559944011,19.56,1,3.18E+25
9/28/15,6973,1.00E+15,0,1,3.15E+25
7/14/15,6973,6410085249,6.75,1,3.12E+25
6/23/15,6973,1.00E+15,45.19,2,3.11E+25
12/29/15,6973,1.00E+15,60.86,1,3.18E+24
10/1/15,6973,1.00E+15,0,1,3.15E+25
9/15/15,6973,1.00E+15,0,1,3.14E+25
8/17/15,6973,1.00E+15,-24.37,-1,3.13E+25
1/27/16,7167,77105840208,2.83,1,2.36E+22
7/9/15,6973,1.00E+15,0,2,3.12E+25
4/23/15,6973,5659446852,12.98,1,3.08E+25
9/9/15,6973,1.00E+15,49.95,1,3.14E+25
12/3/15,6973,6490007069,1.94,1,3.17E+25
9/3/15,6973,62527303145,11.37,1,3.14E+24
12/9/15,6973,1.00E+15,11.39,1,2.09E+23
10/23/15,6973,1.00E+15,0,1,3.16E+25
4/14/15,6973,1.00E+15,0,3,3.08E+24
1/25/16,6973,1.00E+15,0,1,3.19E+25
6/16/15,6973,1.00E+15,51.21,2,3.10E+24
5/13/15,6973,1.00E+15,50.91,1,2.02E+24
6/25/15,6973,6260096190,37.36,1,3.11E+24
7/13/15,6973,6410085249,6.75,1,3.12E+25
9/23/15,6973,1.00E+15,47.51,1,3.14E+25
10/27/15,6973,77105811341,21.34,1,3.16E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
12/2/15,6973,1.00E+15,7.32,1,3.17E+25
5/26/15,6973,1.00E+15,9.49,2,3.10E+25
12/11/15,6973,1.00E+15,0,1,3.18E+25
9/15/15,6973,77105880035,4.75,3,3.14E+25
5/1/15,6973,1.00E+15,0,1,3.09E+25
1/21/16,6973,1.00E+15,40.05,1,3.19E+25
12/9/15,6973,4203710319,33.8,1,3.17E+25
5/20/15,6973,1.00E+15,61.36,1,3.09E+25
11/5/15,6973,1.00E+15,90.41,1,3.16E+25
4/27/15,6973,1.00E+15,43.95,1,3.08E+25
9/29/15,6973,1.00E+15,7.32,1,3.15E+24
4/24/15,6973,1.00E+15,0,2,3.08E+25
11/17/15,6973,3746606412,13.3,3,3.17E+25
11/16/15,6973,5980000011,3.36,1,3.17E+25
7/8/15,6973,6490040965,4.08,1,3.11E+25
4/10/15,6973,6700000928,2.12,1,3.08E+25
6/25/15,6973,1.00E+15,4.95,1,3.11E+25
5/25/15,6973,3600019586,17.78,1,3.10E+25
9/11/15,6973,6700000932,2.12,1,3.14E+24
5/12/15,6973,1.00E+15,0,2,3.09E+25
1/26/16,7167,1.00E+15,58.3,1,1.87E+22
11/20/15,6973,1.00E+15,0,1,3.17E+25
4/13/15,6973,1.00E+15,63.35,1,3.08E+24
4/17/15,6973,1.00E+15,0,1,3.08E+25
8/19/15,6973,5980000003,3.19,1,3.13E+25
10/1/15,6973,5849643048,3.19,1,3.15E+25
1/22/16,6973,1.00E+15,10.88,1,3.19E+25
10/2/15,6973,6210000240,2.12,1,3.15E+25
10/13/15,6973,1.00E+15,43.09,1,3.15E+25
11/25/15,6973,1.00E+15,7.32,1,3.17E+25
12/18/15,6973,1.00E+15,1.78,1,3.18E+24
9/29/15,6973,1.00E+15,2.17,1,3.15E+25
5/28/15,6973,1.00E+15,0,4,3.10E+25
11/27/15,6973,1.00E+15,148.79,1,3.17E+24
9/30/15,6973,1.00E+15,30.17,1,3.15E+25
7/27/15,6973,77105880035,1.58,1,3.12E+25
12/18/15,6973,1.00E+15,0,1,3.18E+25
9/25/15,6973,1.00E+15,0,1,3.15E+25
7/22/15,6973,1.00E+15,16.27,1,3.12E+25
5/22/15,6973,1.00E+15,0,1,3.10E+25
4/27/15,6973,77105880036,6.21,1,3.08E+25
6/3/15,6973,7478000070,3.36,1,3.10E+25
12/28/15,6973,6410085266,2.47,1,3.18E+25
9/10/15,6973,77105880035,1.58,1,3.14E+25
11/20/15,6973,1.00E+15,1.78,1,3.17E+24
1/29/16,7167,1.00E+15,34.51,1,5.52E+22
10/6/15,6973,1.00E+15,0,1,2.06E+24
11/18/15,6973,5980020080,3.36,1,3.17E+25
9/8/15,6973,1.00E+15,8.44,1,3.14E+25
9/8/15,6973,1.00E+15,12.03,1,2.05E+24
4/2/15,6973,5980000002,3.19,1,3.07E+25
4/6/15,6973,1.00E+15,0,1,3.07E+25
9/16/15,6973,3746601708,3.54,1,3.14E+25
11/27/15,6973,1.00E+15,0,1,3.17E+25
4/13/15,6973,1.00E+15,2.17,1,3.08E+25
1/4/16,6973,1.00E+15,7.32,1,3.18E+25
1/26/16,7167,77105810225,30.24,1,1.81E+22
8/11/15,6973,1.00E+15,78.73,1,3.13E+25
6/16/15,6973,89133900103,106.78,1,3.11E+25
1/27/16,7167,1.00E+15,33.71,1,2.67E+22
8/19/15,6973,5610000780,13.87,1,3.13E+25
10/27/15,6973,1.00E+15,2.17,1,3.16E+25
12/21/15,6973,1.00E+15,0,1,3.18E+25
12/4/15,6973,1.00E+15,0,1,3.17E+25
12/18/15,6973,1.00E+15,6.44,1,3.18E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
12/14/15,6973,1.00E+15,0,1,3.18E+25
1/28/16,7167,1.00E+15,3.28,1,3.71E+22
12/1/15,6973,1.00E+15,18.44,1,3.17E+25
10/21/15,6973,1.00E+15,0,1,3.15E+24
7/7/15,6973,6800061075,4.43,1,3.11E+25
5/25/15,6973,1.00E+15,273.92,1,3.10E+25
10/29/15,6973,5849642239,3.36,1,3.16E+25
4/10/15,6973,1.00E+15,3.56,1,3.08E+25
5/7/15,6973,1.00E+15,1.78,1,3.09E+25
5/25/15,6973,1.00E+15,3.56,2,3.10E+24
10/20/15,6973,77105880035,1.76,1,3.15E+25
10/29/15,6973,1.00E+15,7.32,1,3.16E+25
10/15/15,6973,1.00E+15,0,1,3.15E+25
10/6/15,6973,1.00E+15,1.78,1,3.15E+25
4/27/15,6973,1.00E+15,0,1,3.08E+25
1/26/16,6973,1.00E+15,1.78,1,3.19E+24
1/28/16,7167,1.00E+15,81.72,1,3.61E+22
9/29/15,6973,1.00E+15,7.32,1,3.15E+25
4/9/15,6973,1.00E+15,1.78,1,3.08E+25
4/14/15,6973,1.00E+15,7.32,1,3.08E+25
12/16/15,6973,1.00E+15,13.94,1,3.18E+25
5/25/15,6973,5770022995,3.19,1,3.10E+24
11/30/15,6973,1.00E+15,51.21,1,3.17E+25
4/14/15,6973,1.00E+15,30.47,2,3.08E+25
1/25/16,7167,1.00E+15,71.88,1,5.17E+21
6/2/15,6973,1.00E+15,0,1,3.10E+25
12/10/15,6973,1.00E+15,0,1,3.17E+25
8/14/15,6973,5980010009,3.19,1,3.13E+25
11/2/15,6973,1.00E+15,0,1,3.16E+25
12/3/15,6973,1.00E+15,0,1,3.17E+25
10/22/15,6973,1.00E+15,2.17,1,3.16E+25
10/22/15,6973,1.00E+15,2.17,1,3.16E+25
4/14/15,6973,6700000932,2.12,1,3.08E+25
10/2/15,6973,1.00E+15,0,1,3.15E+24
10/16/15,6973,1.00E+15,7.32,1,3.15E+25
12/4/15,6973,1.00E+15,0,1,3.17E+25
7/10/15,6973,6210000240,2.12,1,3.12E+25
9/4/15,6973,1.00E+15,0,1,3.14E+25
4/29/15,6973,77105880035,3.17,2,3.08E+25
9/29/15,6973,1.00E+15,0,1,3.15E+25
5/1/15,6973,1.00E+15,123.16,1,3.09E+25
6/9/15,6973,1.00E+15,0,3,3.10E+24
7/30/15,6973,1.00E+15,7.32,1,3.12E+25
7/14/15,6973,1.00E+15,49.93,2,3.12E+25
7/10/15,6973,1.00E+15,77.91,1,2.03E+24
8/25/15,6973,5980000011,3.19,1,3.13E+25
6/8/15,6973,1.00E+15,48.04,1,3.10E+25
6/2/15,6973,1.00E+15,0,2,3.10E+25
